id,segcode,bmp,emp,year
64416,001540,231.467,234.02,2014
64417,001540,234.02,234.338,2014
64418,001540,234.338,239.539,2014
64419,001540,239.539,242.01,2014
64420,001540,242.01,248.4,2014
64421,001540,248.4,249.4,2014
64422,001540,249.4,251.1,2014
64423,001540,251.1,251.639,2014
64424,001540,251.639,251.914,2014
64425,001540,251.914,252.485,2014
64426,001540,252.485,258.4,2014
64427,001540,258.4,259,2014
64428,001540,259,259.4,2014
64429,001540,259.4,260.051,2014
64430,001540,260.051,261.588,2014
64431,001540,271.787,272.406,2014
64432,001540,272.406,273,2014
64433,001540,273,273.544,2014
64434,001540,273.735,273.9,2014
64435,001540,273.9,279.3,2014
64436,001540,279.3,279.8,2014
64437,001540,279.8,282.1,2014
64438,001540,282.1,282.6,2014
64439,001540,282.6,283.2,2014
64440,001540,283.2,283.7,2014
64441,001540,283.7,290.378,2014
64442,001540,290.378,291.4,2014
64443,001540,291.4,297.1,2014
64444,001540,297.1,300.09,2014
64445,001540,300.09,304.09,2014
64446,001540,304.09,304.715,2014
64447,001540,304.715,305.2,2014
64448,001540,305.2,309.75,2014
64449,001540,309.75,310.25,2014
64450,001540,310.25,311.92,2014
64451,001540,311.92,312.5,2014
64452,001540,312.5,317.41,2014
64453,001540,317.41,319.88,2014
64454,001540,323.19,323.36,2014
64455,001540,337.668,338.5,2014
64456,001540,338.5,339.3,2014
64457,001540,339.3,342.2,2014
64458,001540,342.2,342.943,2014
64459,001540,342.943,343.601,2014
64460,001540,343.601,344.026,2014
64461,001540,344.026,344.767,2014
64462,001540,345.48,345.575,2014
64463,001540,345.575,345.95,2014
64464,001540,345.95,346.604,2014
64465,001540,346.604,349.8,2014
64466,001540,349.8,350.9,2014
64467,001540,350.9,352.13,2014
64468,001540,352.13,354.655,2014
64469,001540,354.655,355.905,2014
64470,001540,355.905,356.538,2014
64471,001540,356.538,357.1,2014
64472,001540,357.1,359.4,2014
64473,001540,359.4,360.3,2014
64474,001540,360.3,362.452,2014
64475,001540,362.452,362.66,2014
64476,001540,362.66,362.937,2014
64477,001540,362.937,366.593,2014
64478,001540,366.593,371.605,2014
64479,001540,371.605,372.853,2014
64480,001540,372.929,373.14,2014
64481,001540,373.14,378.68,2014
64482,001540,378.68,382,2014
64483,001540,382,389.5,2014
64484,001540,389.5,390.2,2014
64485,001540,390.2,391.5,2014
64486,001540,391.5,392.65,2014
64487,001540,392.65,393.8,2014
64488,001540,393.8,395.45,2014
64489,001540,395.73,397.87,2014
64490,001540,397.87,398.596,2014
64491,001540,398.596,399.81,2014
64492,001540,399.81,400.57,2014
64493,001540,400.57,401.61,2014
64494,001540,401.61,402.2,2014
64495,001540,402.2,402.454,2014
64496,001540,423.27,424,2014
64497,001540,424,424.688,2014
64498,001540,424.688,426.5,2014
64499,001540,426.5,428.882,2014
64500,001540,428.882,430.266,2014
64501,001540,430.266,430.629,2014
64502,001540,430.629,431.07,2014
64503,001540,431.07,432.534,2014
64504,001540,432.534,436,2014
64505,001540,436,436.272,2014
64506,001540,436.272,438,2014
64507,001540,438,438.565,2014
64508,001540,438.565,441.131,2014
64509,001540,442.428,446.753,2014
64510,001540,446.753,447.452,2014
64511,001540,447.452,448.026,2014
64512,001540,449.774,452.721,2014
64513,001540,452.796,452.8,2014
64514,001540,452.8,454,2014
64515,001540,454,458.58,2014
64516,001540,458.58,461.07,2014
64517,001540,461.07,463.742,2014
64518,001540,463.742,464.516,2014
64519,001540,464.516,465.767,2014
64520,001540,465.767,467.8,2014
64521,001540,467.8,469.75,2014
64522,001540,469.75,471.7,2014
64523,001540,471.7,472.862,2014
64524,001540,472.862,473.589,2014
64525,001540,473.96,474.242,2014
64526,001540,474.242,474.716,2014
64527,001540,474.716,475.075,2014
64528,001540,475.075,475.731,2014
64529,001540,476.001,476.156,2014
64530,001540,477.506,481.56,2014
64531,001540,481.84,483.73,2014
64532,001540,484.374,486.362,2014
64533,001540,486.362,491.77,2014
64534,001540,491.77,493.208,2014
64535,001540,493.208,494.84,2014
64536,001540,494.84,496.92,2014
64537,001540,496.92,499.823,2014
64538,001540,499.823,500.8,2014
64539,001540,500.8,501.4,2014
64540,001540,501.4,503.3,2014
64541,001540,503.3,505.748,2014
64542,001540,505.748,506.195,2014
64543,001540,506.195,506.86,2014
64544,001540,506.86,507.495,2014
64545,001540,507.495,508,2014
64546,001540,508,508.365,2014
64547,001540,509.927,510.645,2014
64548,001540,510.645,511.08,2014
64549,001540,511.08,515.518,2014
64550,001540,515.518,517.85,2014
64551,001540,517.85,518.34,2014
64552,001540,519.25,521.862,2014
64553,001540,522.223,522.864,2014
64554,001540,525.971,527.284,2014
64555,001540,527.284,536,2014
64556,001540,536,536.689,2014
64557,001540,538.54,538.562,2014
64558,001541,33.345,34.253,2014
64559,001541,81.752,81.995,2014
64560,001541,81.995,83.002,2014
64561,001543,82.215,82.337,2014
64562,001544,254.82,254.999,2014
64563,001544,254.999,255.19,2014
64564,001544,255.19,256.02,2014
64565,001544,256.02,256.24,2014
64566,001545,0,2.652,2014
64567,001545,2.652,4.021,2014
64568,001546,311.92,312.035,2014
64569,001546,312.035,312.673,2014
64570,001547,0.063,0.112,2014
64571,001547,0.112,0.5,2014
64572,001550,0,0.245,2014
64573,001550,0.245,0.757,2014
64574,001551,0.24,0.83,2014
64575,001552,323.05,323.19,2014
64576,001553,345.051,345.56,2014
64577,001580,0,5.58,2014
64578,001580,5.58,11.175,2014
64579,001590,0,0.527,2014
64580,001590,0.527,6.82,2014
64581,001590,6.82,9.669,2014
64582,001590,9.669,10.92,2014
64583,001590,10.92,11.65,2014
64584,001590,11.65,12.9,2014
64585,001590,12.9,14.95,2014
64586,001590,16.03,17.01,2014
64587,001590,17.83,19.01,2014
64588,001590,19.39,19.785,2014
64589,001590,19.785,20.7,2014
64590,001590,20.7,21.812,2014
64591,001590,21.831,25,2014
64592,001590,25,25.122,2014
64593,001590,26.65,28.515,2014
64594,001590,28.515,28.725,2014
64595,001590,64.35,64.54,2014
64596,001590,64.54,66.054,2014
64597,001590,66.054,66.765,2014
64598,001590,66.765,70.28,2014
64599,001590,70.28,70.9,2014
64600,001590,70.9,71.4,2014
64601,001590,71.4,80.184,2014
64602,001591,0,0.25,2014
64603,001610,29.74,29.806,2014
64604,001610,29.806,30.29,2014
64605,001610,30.29,31.4,2014
64606,001610,31.4,32.4,2014
64607,001610,32.4,38.25,2014
64608,001610,38.25,42,2014
64609,001610,42,42.5,2014
64610,001610,42.5,49.5,2014
64611,001610,49.5,52,2014
64612,001610,52,54.695,2014
64613,001610,54.695,55.416,2014
64614,001610,55.416,55.66,2014
64615,001610,55.66,62.975,2014
64616,001611,44.6,44.83,2014
64617,001611,44.83,46.18,2014
64618,001620,0,0.652,2014
64619,001620,0.652,1.295,2014
64620,001620,1.295,10.25,2014
64621,001620,10.25,19,2014
64622,001620,19,25.8,2014
64623,001620,25.8,31.5,2014
64624,001620,31.5,37.23,2014
64625,001630,0,0.232,2014
64626,001630,0.232,0.65,2014
64627,001630,0.65,2,2014
64628,001630,2,7.72,2014
64629,001630,7.9,8.25,2014
64630,001630,8.25,11.39,2014
64631,001630,11.39,11.89,2014
64632,001630,11.89,17.55,2014
64633,001630,17.55,18.13,2014
64634,001630,18.13,19.38,2014
64635,001630,19.38,22.8,2014
64636,001630,22.8,30,2014
64637,001630,30,37.339,2014
64638,001630,37.339,38.46,2014
64639,001630,38.46,39.058,2014
64640,001640,0,7.915,2014
64641,001640,7.915,8.159,2014
64642,001640,8.159,12.131,2014
64643,001640,12.131,13.2,2014
64644,001640,13.2,14.65,2014
64645,001640,14.65,15.44,2014
64646,001650,0,8.21,2014
64647,001650,8.21,9.46,2014
64648,001650,9.66,14.255,2014
64649,001660,0,5.5,2014
64650,001660,5.5,10.92,2014
64651,001660,10.92,11.151,2014
64652,001660,11.151,14.781,2014
64653,001660,20.28,20.682,2014
64654,001660,21,24,2014
64655,001660,24,31.9,2014
64656,001660,31.9,40,2014
64657,001660,40,40.391,2014
64658,001660,40.391,41.52,2014
64659,001660,41.52,44.5,2014
64660,001660,44.5,51.956,2014
64661,001660,51.956,58.5,2014
64662,001660,58.5,60.41,2014
64663,001660,60.41,62.246,2014
64664,001660,62.246,62.335,2014
64665,001660,62.335,62.983,2014
64666,001660,63,67.985,2014
64667,001660,67.985,68.005,2014
64668,001660,68.005,73.888,2014
64669,001661,4.705,5.64,2014
64670,001662,0.031,0.147,2014
64671,001662,3.687,3.834,2014
64672,001664,0,0.255,2014
64673,001664,0.255,0.938,2014
64674,001664,0.938,1.52,2014
64675,001665,3.847,3.966,2014
64676,001666,0,0.273,2014
64677,001666,0.273,0.728,2014
64678,001666,0.728,1,2014
64679,001670,60.89,62.133,2014
64680,001780,1.11,5.324,2014
64681,001780,5.335,5.72,2014
64682,001780,5.72,6.11,2014
64683,001780,6.11,7.38,2014
64684,001790,60.628,67.1,2014
64685,001790,67.1,69.2,2014
64686,001790,69.2,74.3,2014
64687,001790,74.3,81.5,2014
64688,001790,81.5,82.328,2014
64689,001790,82.328,86.9,2014
64690,001790,86.9,91.81,2014
64691,001790,91.81,93.4,2014
64692,001790,93.4,94,2014
64693,001790,94,96.16,2014
64694,001790,96.16,96.373,2014
64695,001800,0,0.471,2014
64696,001800,0.471,0.712,2014
64697,001800,0.712,2.484,2014
64698,001800,2.502,3.368,2014
64699,001800,3.368,4.58,2014
64700,001800,4.58,4.906,2014
64701,001800,4.906,8.515,2014
64702,001800,8.515,9.276,2014
64703,001800,9.276,12.39,2014
64704,001800,12.39,13.66,2014
64705,001800,13.84,17.85,2014
64706,001800,18,23.5,2014
64707,001800,23.5,29,2014
64708,001800,39,39.514,2014
64709,001800,39.514,48.228,2014
64710,001800,48.228,53.289,2014
64711,001800,53.289,58.335,2014
64712,001800,58.335,67.573,2014
64713,001800,67.573,70.124,2014
64714,001800,70.124,73.254,2014
64715,001800,73.254,74.151,2014
64716,001800,74.151,74.379,2014
64717,001800,74.379,76.047,2014
64718,001800,76.047,76.62,2014
64719,001800,76.62,76.934,2014
64720,001800,76.934,78.042,2014
64721,001800,78.042,79.039,2014
64722,001800,79.039,81.207,2014
64723,001800,81.207,81.753,2014
64724,001800,81.753,82.693,2014
64725,001800,82.693,84.24,2014
64726,001800,84.24,85.142,2014
64727,001800,85.142,86.428,2014
64728,001800,87.321,87.425,2014
64729,001800,87.588,92.517,2014
64730,001800,92.517,95.331,2014
64731,001800,95.331,95.757,2014
64732,001800,95.757,103.149,2014
64733,001800,103.149,104.571,2014
64734,001800,104.571,111.38,2014
64735,001800,111.38,111.771,2014
64736,001800,111.771,113.832,2014
64737,001800,113.832,114.103,2014
64738,001800,114.103,116.894,2014
64739,001800,116.894,117.12,2014
64740,001800,117.12,117.68,2014
64741,001810,0,2.21,2014
64742,001810,2.21,2.943,2014
64743,001820,0,0.5,2014
64744,001820,0.5,1.13,2014
64745,001820,1.13,1.77,2014
64746,001820,1.77,2.445,2014
64747,001820,2.445,2.909,2014
64748,001820,2.909,3.476,2014
64749,001820,3.476,4.4,2014
64750,001820,4.42,4.55,2014
64751,001820,4.832,5.856,2014
64752,001820,5.856,6.316,2014
64753,001820,6.316,7.9,2014
64754,001820,7.9,10.73,2014
64755,001820,10.73,11.18,2014
64756,001820,11.18,11.61,2014
64757,001820,11.61,11.87,2014
64758,001820,11.87,17.9,2014
64759,001820,17.9,18.67,2014
64760,001820,18.67,18.925,2014
64761,001820,18.925,19.14,2014
64762,001830,0,5.51,2014
64763,001840,100,104.42,2014
64764,001850,0,2.4,2014
64765,001850,2.4,9.9,2014
64766,001850,9.9,16.142,2014
64767,001850,16.142,16.305,2014
64768,001850,16.305,17.157,2014
64769,001850,17.157,20.286,2014
64770,001850,20.286,26.01,2014
64771,001850,26.01,35.055,2014
64772,001860,0,3.63,2014
64773,001860,3.63,7.26,2014
64774,001860,7.26,13.522,2014
64775,001870,0,1.609,2014
64776,001870,1.609,1.917,2014
64777,001870,2.145,2.331,2014
64778,001870,2.331,2.7,2014
64779,001870,2.7,3.293,2014
64780,001870,3.293,5.05,2014
64781,001870,5.05,10.63,2014
64782,001870,10.63,14.255,2014
64783,001870,14.255,14.572,2014
64784,001870,14.572,17.44,2014
64785,001870,17.52,21.845,2014
64786,001870,21.845,29,2014
64787,001870,29,36,2014
64788,001870,36,36.31,2014
64789,001870,36.31,43,2014
64790,001870,43.11,43.7,2014
64791,001870,43.7,53.589,2014
64792,001880,0,2.8,2014
64793,001880,2.8,11.686,2014
64794,001890,0,0.186,2014
64795,001890,0.186,0.23,2014
64796,001890,0.23,1.724,2014
64797,001890,1.724,2.164,2014
64798,001900,1.491,1.68,2014
64799,001900,1.68,1.935,2014
64800,001900,1.935,2.602,2014
64801,001900,2.602,2.831,2014
64802,001900,2.831,3.14,2014
64803,001901,2.831,3.29,2014
64804,001902,0.186,0.275,2014
64805,001902,0.275,0.381,2014
64806,001910,10.13,10.43,2014
64807,001910,10.43,14.901,2014
64808,001910,14.901,15.78,2014
64809,001910,15.78,20.2,2014
64810,001910,20.2,20.5,2014
64811,001910,20.5,21.14,2014
64812,001910,21.14,23.44,2014
64813,001910,23.44,23.94,2014
64814,001910,23.94,26.29,2014
64815,001910,26.29,26.671,2014
64816,001910,26.671,26.938,2014
64817,001910,26.938,27.462,2014
64818,001910,27.462,30.61,2014
64819,001910,30.61,31.55,2014
64820,001910,31.55,33.83,2014
64821,001910,33.83,34.7,2014
64822,001910,34.7,34.959,2014
64823,001910,35.004,38.133,2014
64824,001910,38.133,38.4,2014
64825,001910,38.4,39.73,2014
64826,001910,39.73,43.3,2014
64827,001910,43.3,43.963,2014
64828,001910,43.963,44.2,2014
64829,001910,44.2,46.1,2014
64830,001910,46.1,46.6,2014
64831,001910,46.6,50,2014
64832,001910,50,50.382,2014
64833,001910,50.382,51.568,2014
64834,001910,51.568,53,2014
64835,001910,53,54,2014
64836,001910,54,54.5,2014
64837,001910,54.5,55,2014
64838,001910,55,65.043,2014
64839,001910,65.043,65.682,2014
64840,001910,65.682,66.22,2014
64841,001910,66.22,66.946,2014
64842,001910,66.975,70.1,2014
64843,001910,70.1,75.75,2014
64844,001910,75.75,81.67,2014
64845,001910,81.67,87.605,2014
64846,001910,87.605,90.04,2014
64847,001910,90.066,98,2014
64848,001910,98,106,2014
64849,001910,106,113.8,2014
64850,001910,113.8,114.393,2014
64851,001910,114.393,121.307,2014
64852,001910,121.307,128.229,2014
64853,001910,128.229,135.75,2014
64854,001910,135.75,143.5,2014
64855,001910,143.5,144,2014
64856,001910,144,151.4,2014
64857,001910,151.4,160.4,2014
64858,001910,160.4,169.74,2014
64859,001910,169.74,170.7,2014
64860,001910,170.7,171.44,2014
64861,001910,171.44,172.21,2014
64862,001910,172.21,174.107,2014
64863,001910,174.107,174.41,2014
64864,001920,36.787,42.75,2014
64865,001920,42.75,48.861,2014
64866,001920,49.28,50.537,2014
64867,001920,50.537,53.346,2014
64868,001930,0,1.4,2014
64869,001930,1.4,1.9,2014
64870,001930,1.9,3.3,2014
64871,001930,3.3,3.8,2014
64872,001930,3.8,5.5,2014
64873,001930,5.5,6,2014
64874,001930,6,8,2014
64875,001930,8,13,2014
64876,001930,13,18.37,2014
64877,001930,18.37,18.678,2014
64878,001930,18.678,22.45,2014
64879,001930,22.45,23.143,2014
64880,001930,23.143,25.256,2014
64881,001930,25.256,28.526,2014
64882,001930,28.526,28.845,2014
64883,001930,28.845,29.052,2014
64884,001930,29.052,29.334,2014
64885,001930,29.334,29.54,2014
64886,001930,29.54,34.118,2014
64887,001930,34.177,35.164,2014
64888,001930,35.164,42.54,2014
64889,001940,0.02,7.7,2014
64890,001940,7.7,15.41,2014
64891,001940,15.41,15.89,2014
64892,001940,15.89,22,2014
64893,001940,22,23.544,2014
64894,001940,23.544,26.906,2014
64895,001940,26.906,30.819,2014
64896,001940,30.819,31.077,2014
64897,001950,0,0.394,2014
64898,001950,0.394,8,2014
64899,001950,8,8.78,2014
64900,001950,8.78,13.1,2014
64901,001950,13.1,14.8,2014
64902,001950,14.8,23.065,2014
64903,001960,0,1.12,2014
64904,001960,1.12,6.6,2014
64905,001960,6.6,11,2014
64906,001960,11,11.257,2014
64907,001960,11.257,18.711,2014
64908,001960,18.711,24,2014
64909,001960,24,24.3,2014
64910,001960,24.3,25.406,2014
64911,001960,25.406,25.84,2014
64912,001960,25.84,26.39,2014
64913,001961,0.03,0.55,2014
64914,001961,0.55,0.824,2014
64915,001970,0,8.782,2014
64916,001970,8.782,16.782,2014
64917,001970,16.782,23,2014
64918,001970,23,29.174,2014
64919,001970,29.174,38,2014
64920,001970,38,46.69,2014
64921,001970,46.75,47.733,2014
64922,001970,47.733,48.96,2014
64923,001970,48.96,49.515,2014
64924,001980,0.06,6.02,2014
64925,001980,6.02,7.08,2014
64926,001980,7.08,10,2014
64927,001980,10,14,2014
64928,001980,14,21,2014
64929,001980,21,28.2,2014
64930,001980,28.2,28.79,2014
64931,001990,0,2.289,2014
64932,001990,2.289,2.65,2014
64933,001990,2.65,3.838,2014
64934,001990,3.838,6.5,2014
64935,001990,6.5,7.11,2014
64936,001990,7.11,11.1,2014
64937,001990,11.1,11.6,2014
64938,001990,11.6,15.818,2014
64939,001990,15.818,16.154,2014
64940,001990,47.303,47.46,2014
64941,001990,47.46,50.089,2014
64942,001990,50.089,51.67,2014
64943,001990,51.67,54,2014
64944,001990,54,56.488,2014
64945,001990,56.488,57.179,2014
64946,001990,63.27,65.996,2014
64947,001990,65.996,66.7,2014
64948,001990,66.7,70,2014
64949,001990,70,71,2014
64950,001990,71,80.7,2014
64951,001990,80.7,81.164,2014
64952,001990,81.164,82,2014
64953,001990,82.06,82.764,2014
64954,001990,82.764,86,2014
64955,001990,86,86.6,2014
64956,001990,86.6,91.1,2014
64957,001990,91.1,97.3,2014
64958,001990,97.3,101.474,2014
64959,001990,101.474,101.866,2014
64960,001990,101.866,104.5,2014
64961,001990,104.5,105.045,2014
64962,001990,105.045,106.866,2014
64963,001990,106.866,108,2014
64964,001990,108,113.546,2014
64965,001990,113.546,114.112,2014
64966,001990,114.112,115.468,2014
64967,001990,115.468,116,2014
64968,001990,116,120.193,2014
64969,001990,120.193,120.9,2014
64970,001990,120.9,122.9,2014
64971,001990,122.9,131,2014
64972,001990,131,131.6,2014
64973,001990,131.6,132.937,2014
64974,001990,132.937,142.974,2014
64975,001990,142.974,143.409,2014
64976,001990,143.409,143.873,2014
64977,001990,143.873,144.43,2014
64978,001990,144.43,145,2014
64979,001990,145,145.56,2014
64980,001990,145.56,150.75,2014
64981,001990,150.75,156.047,2014
64982,001990,156.047,156.052,2014
64983,002000,67.86,68.026,2014
64984,002005,36.1,36.843,2014
64985,002005,36.843,37.939,2014
64986,002005,37.939,41.392,2014
64987,002005,41.392,42.879,2014
64988,002010,0,1.2,2014
64989,002010,1.2,1.664,2014
64990,002010,1.664,2.327,2014
64991,002010,2.327,7.35,2014
64992,002010,7.35,8.24,2014
64993,002010,8.24,14.419,2014
64994,002010,14.419,20,2014
64995,002010,20,26,2014
64996,002010,26,30.422,2014
64997,002010,30.422,30.65,2014
64998,002010,30.65,31.91,2014
64999,002010,31.91,39.5,2014
65000,002010,39.5,45,2014
65001,002010,45,47,2014
65002,002010,47,54.126,2014
65003,002030,0,1.989,2014
65004,002040,0,0.61,2014
65005,002040,21.53,25.9,2014
65006,002040,25.9,26.86,2014
65007,002040,26.86,27.94,2014
65008,002040,27.94,31.175,2014
65009,002040,50.08,51.057,2014
65010,002040,51.057,51.475,2014
65011,002040,51.475,51.87,2014
65012,002040,51.87,55.199,2014
65013,002040,55.199,55.943,2014
65014,002040,55.943,57.633,2014
65015,002040,57.633,57.935,2014
65016,002040,57.935,58.665,2014
65017,002040,58.665,58.818,2014
65018,002040,58.818,58.97,2014
65019,002040,58.97,59.356,2014
65020,002040,59.356,59.846,2014
65021,002040,59.846,60.166,2014
65022,002040,60.166,61.578,2014
65023,002040,61.578,61.797,2014
65024,002040,169.447,172.595,2014
65025,002040,172.595,173.396,2014
65026,002040,173.396,174.9,2014
65027,002040,174.9,176.3,2014
65028,002040,176.3,177.51,2014
65029,002040,177.51,180.65,2014
65030,002040,180.65,181.256,2014
65031,002040,181.256,184.17,2014
65032,002040,184.17,190.8,2014
65033,002040,190.8,192,2014
65034,002040,192,200.94,2014
65035,002040,200.94,202.02,2014
65036,002040,202.02,202.233,2014
65037,002040,202.233,209.7,2014
65038,002040,209.7,210.624,2014
65039,002040,210.624,211.483,2014
65040,002040,211.483,212.078,2014
65041,002040,212.078,212.093,2014
65042,002040,212.093,212.84,2014
65043,002040,212.84,213.064,2014
65044,002040,213.064,215.633,2014
65045,002040,215.633,216.899,2014
65046,002040,216.899,216.925,2014
65047,002040,217.186,218.639,2014
65048,002040,218.639,219.608,2014
65049,002040,219.608,220.018,2014
65050,002040,220.018,220.67,2014
65051,002040,220.67,221.04,2014
65052,002040,221.04,223.553,2014
65053,002040,223.553,223.91,2014
65054,002040,223.91,227.29,2014
65055,002040,227.29,227.539,2014
65056,002040,227.539,227.79,2014
65057,002040,227.79,235.92,2014
65058,002040,235.92,236.3,2014
65059,002040,236.3,240,2014
65060,002040,240,249.43,2014
65061,002040,249.43,256.716,2014
65062,002040,256.716,257.481,2014
65063,002040,257.481,258.86,2014
65064,002040,258.86,260.899,2014
65065,002040,260.899,261.754,2014
65066,002040,330.82,332.313,2014
65067,002040,332.313,333.665,2014
65068,002040,333.665,334.006,2014
65069,002040,334.006,335.391,2014
65070,002040,335.391,335.778,2014
65071,002040,359.493,360.704,2014
65072,002040,360.704,362.903,2014
65073,002040,362.937,365.268,2014
65074,002040,365.268,365.9,2014
65075,002040,365.9,369.2,2014
65076,002040,369.2,369.5,2014
65077,002040,369.5,371.497,2014
65078,002040,371.497,373.353,2014
65079,002040,373.353,378.39,2014
65080,002040,378.39,386,2014
65081,002040,386,387.02,2014
65082,002040,399.026,399.2,2014
65083,002040,399.2,404.55,2014
65084,002040,404.55,405.012,2014
65085,002040,405.012,405.41,2014
65086,002040,405.41,408.5,2014
65087,002040,408.5,409.7,2014
65088,002040,409.7,413,2014
65089,002040,413,414.7,2014
65090,002040,414.7,418,2014
65091,002040,418,419,2014
65092,002040,419,420,2014
65093,002040,420,423,2014
65094,002040,423,424.5,2014
65095,002040,424.5,425.9,2014
65096,002040,425.9,426.9,2014
65097,002040,426.9,429.5,2014
65098,002040,429.5,430.117,2014
65099,002040,430.117,431.825,2014
65100,002040,431.825,432.374,2014
65101,002040,432.374,433.6,2014
65102,002040,433.6,434.137,2014
65103,002040,434.137,435.281,2014
65104,002040,435.281,438.5,2014
65105,002040,438.5,441.6,2014
65106,002040,441.6,447.3,2014
65107,002040,447.3,449.3,2014
65108,002040,449.3,451.279,2014
65109,002040,451.279,452.009,2014
65110,002040,452.009,452.271,2014
65111,002040,452.271,452.91,2014
65112,002040,452.91,454,2014
65113,002040,454,455.481,2014
65114,002041,50.05,51.46,2014
65115,002042,57.64,58.67,2014
65116,002043,217.199,217.282,2014
65117,002043,217.282,218.572,2014
65118,002043,218.572,218.674,2014
65119,002047,0,0.3,2014
65120,002047,0.301,0.446,2014
65121,002050,0,4.56,2014
65122,002050,4.56,4.827,2014
65123,002050,9.07,10,2014
65124,002050,10,13.333,2014
65125,002050,13.333,14.28,2014
65126,002050,14.28,17.481,2014
65127,002050,17.481,18.27,2014
65128,002050,18.27,19,2014
65129,002050,19,19.915,2014
65130,002050,19.915,20.181,2014
65131,002050,20.181,20.54,2014
65132,002051,19.875,20.52,2014
65133,002052,19.68,19.875,2014
65134,002070,0,1.35,2014
65135,002070,1.35,1.578,2014
65136,002070,9.492,9.647,2014
65137,002070,9.647,16.53,2014
65138,002070,16.53,22.129,2014
65139,002070,24.84,25.3,2014
65140,002070,25.3,26,2014
65141,002070,26,32.75,2014
65142,002070,32.75,33.2,2014
65143,002070,33.2,33.4,2014
65144,002070,33.4,40.116,2014
65145,002070,40.116,41.08,2014
65146,002070,41.08,42.587,2014
65147,002070,42.587,44.17,2014
65148,002070,44.17,44.38,2014
65149,002070,44.38,45.8,2014
65150,002070,45.8,46.828,2014
65151,002070,46.828,47.25,2014
65152,002070,49.829,50.05,2014
65153,002070,50.05,50.429,2014
65154,002070,50.429,51.96,2014
65155,002070,52.12,52.812,2014
65156,002070,95.308,95.467,2014
65157,002070,95.467,96.05,2014
65158,002070,96.05,103.837,2014
65159,002070,103.837,104.337,2014
65160,002070,104.337,105.94,2014
65161,002070,106,112.91,2014
65162,002070,112.98,118.75,2014
65163,002070,118.75,124.634,2014
65164,002070,124.634,131.25,2014
65165,002070,131.25,136.42,2014
65166,002070,136.42,138,2014
65167,002070,138,144.75,2014
65168,002070,144.75,151.5,2014
65169,002070,151.5,157.2,2014
65170,002070,157.2,164.1,2014
65171,002070,164.1,171,2014
65172,002070,171,181.1,2014
65173,002070,181.1,186.16,2014
65174,002070,186.16,186.978,2014
65175,002070,186.978,187.3,2014
65176,002070,187.3,191.165,2014
65177,002070,191.165,191.558,2014
65178,002070,191.558,193,2014
65179,002070,193,193.9,2014
65180,002070,193.9,194.83,2014
65181,002070,194.83,195.483,2014
65182,002070,195.53,196.039,2014
65183,002070,263.77,273.75,2014
65184,002070,273.75,282.83,2014
65185,002070,282.83,288.3,2014
65186,002070,288.3,294,2014
65187,002070,294,301.105,2014
65188,002070,301.105,301.35,2014
65189,002070,301.35,303.6,2014
65190,002070,303.6,305.4,2014
65191,002070,305.4,306.056,2014
65192,002070,306.056,306.514,2014
65193,002070,306.514,306.9,2014
65194,002070,307.45,307.695,2014
65195,002070,307.695,308.192,2014
65196,002070,308.192,308.677,2014
65197,002070,308.677,310.635,2014
65198,002070,310.635,312.007,2014
65199,002070,312.007,312.847,2014
65200,002070,312.847,313.936,2014
65201,002070,313.936,314,2014
65202,002070,314,320.08,2014
65203,002070,320.08,325.04,2014
65204,002070,325.04,326.28,2014
65205,002070,326.28,327.64,2014
65206,002070,327.64,331.93,2014
65207,002070,331.93,333.435,2014
65208,002070,333.435,336.85,2014
65209,002070,336.85,340.08,2014
65210,002070,340.08,340.085,2014
65211,002070,340.085,343.35,2014
65212,002070,343.35,346.226,2014
65213,002070,346.226,349.22,2014
65214,002070,349.22,353.05,2014
65215,002070,353.05,360.1,2014
65216,002070,360.1,360.343,2014
65217,002070,360.343,360.572,2014
65218,002070,360.572,361.06,2014
65219,002070,361.06,363.5,2014
65220,002070,363.5,365.923,2014
65221,002070,365.923,368.3,2014
65222,002070,368.3,369,2014
65223,002070,369,377.1,2014
65224,002070,377.1,378.412,2014
65225,002070,378.412,379.856,2014
65226,002070,379.856,382,2014
65227,002070,382,383.74,2014
65228,002070,383.74,385.74,2014
65229,002070,385.74,389.45,2014
65230,002070,389.45,390.9,2014
65231,002070,390.9,391.3,2014
65232,002070,391.3,392.2,2014
65233,002070,392.2,394.7,2014
65234,002070,394.7,395.1,2014
65235,002070,395.1,397.2,2014
65236,002070,397.2,399.5,2014
65237,002070,399.5,400.5,2014
65238,002070,400.5,401.5,2014
65239,002070,401.5,406.3,2014
65240,002073,2.27,2.751,2014
65241,002073,2.751,3.717,2014
65242,002075,320.86,321.092,2014
65243,002075,321.092,321.298,2014
65244,002075,321.298,321.589,2014
65245,002075,321.589,322.139,2014
65246,002075,322.139,322.544,2014
65247,002075,334.192,334.767,2014
65248,002075,334.767,335.853,2014
65249,002075,335.853,336.162,2014
65250,002075,336.162,336.362,2014
65251,002075,336.362,338,2014
65252,002075,338,339.759,2014
65253,002075,345.971,346.565,2014
65254,002075,346.632,347.863,2014
65255,002075,347.863,348.85,2014
65256,002130,0,5.5,2014
65257,002130,5.5,10.56,2014
65258,002130,10.56,10.771,2014
65259,002130,10.771,16.18,2014
