id,segcode,bmp,emp,direction,rutting,year
126403,001800,53.289,58.335,N,0.18,2013
126404,001800,58.335,67.573,N,0.24,2013
126405,001800,67.573,70.124,N,0.31,2013
126406,001800,70.124,73.254,N,0.27,2013
126407,001800,73.254,74.151,N,0.24,2013
126408,001800,74.151,74.379,N,0.19,2013
126409,001800,74.379,76.047,N,0.2,2013
126410,001800,76.047,76.62,N,0.24,2013
126411,001800,76.62,76.934,N,0.21,2013
126412,001800,76.934,78.042,N,0.22,2013
126413,001800,78.042,79.039,N,0.17,2013
126414,001800,79.039,81.207,N,0.16,2013
126415,001800,81.207,81.753,N,0.19,2013
126416,001800,81.753,82.693,N,0.23,2013
126417,001800,82.693,84.24,N,0.24,2013
126418,001800,84.24,85.142,N,0.37,2013
126419,001800,85.142,86.428,N,0.39,2013
126420,025275,86.428,86.899,N,0.23,2013
126421,001800,87.321,87.425,N,0.37,2013
126422,025275,87.425,87.588,N,0.23,2013
126423,001800,87.588,92.517,N,0.11,2013
126424,001800,92.517,95.331,N,0.14,2013
126425,001800,95.331,95.757,N,0.19,2013
126426,001800,95.757,103.149,N,0.17,2013
126427,001800,103.149,104.571,N,0.24,2013
126428,001800,104.571,111.38,N,0.24,2013
126429,001800,111.38,111.771,N,0.17,2013
126430,001800,111.771,113.832,N,0.28,2013
126431,001800,113.832,114.103,N,0.36,2013
126432,001800,114.103,116.894,N,0.25,2013
126433,001800,116.894,117.12,N,0.17,2013
126434,001800,117.12,117.68,N,0.17,2013
126435,001780,1.11,5.324,N,0.1,2013
126436,001780,5.335,5.72,N,0.1,2013
126437,001780,5.72,6.11,N,0.11,2013
126438,001780,6.11,7.38,N,0.1,2013
126439,001820,0,0.5,N,0.23,2013
126440,001820,0.5,1.13,N,0.3,2013
126441,001820,1.13,1.77,N,0.32,2013
126442,001820,1.77,2.445,N,0.29,2013
126443,001820,2.445,2.909,N,0.26,2013
126444,001820,2.909,3.476,N,0.26,2013
126445,001820,3.476,4.4,N,0.31,2013
126446,001820,4.42,4.55,N,0.22,2013
126447,015998,4.55,4.82,N,0.24,2013
126448,001820,4.832,5.856,N,0.27,2013
126449,001820,5.856,6.316,N,0.33,2013
126450,001820,6.316,7.9,N,0.22,2013
126451,001820,7.9,10.73,N,0.22,2013
126452,001820,10.73,11.18,N,0.13,2013
126453,001820,11.18,11.61,N,0.23,2013
126454,001820,11.61,11.87,N,0.21,2013
126455,001820,11.87,17.9,N,0.3,2013
126456,001820,17.9,18.67,N,0.2,2013
126457,001820,18.67,18.925,N,0.27,2013
126458,001820,18.925,19.14,N,0.22,2013
126459,001850,0,2.4,N,0.38,2013
126460,001850,2.4,9.9,N,0.2,2013
126461,001850,9.9,16.142,N,0.33,2013
126462,001850,16.305,17.157,N,0.27,2013
126463,001850,17.157,20.286,N,0.2,2013
126464,001850,20.286,26.01,N,0.13,2013
126465,001850,26.01,35.055,N,0.15,2013
126466,001840,100,104.42,N,0.12,2013
126467,001920,49.28,50.537,N,0.37,2013
126468,001920,50.537,53.346,N,0.21,2013
126469,001870,0,1.609,N,0.53,2013
126470,001870,1.609,1.917,N,0.31,2013
126471,001870,2.331,2.7,N,0.32,2013
126472,001870,2.7,3.293,N,0.12,2013
126473,001870,3.293,5.05,N,0.22,2013
126474,001870,5.05,10.63,N,0.49,2013
126475,001870,10.63,14.255,N,0.26,2013
126476,001870,14.255,14.572,N,0.11,2013
126477,001870,14.572,17.44,N,0.21,2013
126478,001870,17.52,21.845,N,0.24,2013
126479,001870,21.845,29,N,0.22,2013
126480,001870,29,36,N,0.2,2013
126481,001870,36,36.31,N,0.15,2013
126482,001870,36.31,43,N,0.12,2013
126483,001870,43.11,43.7,N,0.14,2013
126484,001870,43.7,53.589,N,0.16,2013
126485,001860,0,3.63,N,0.17,2013
126486,001860,3.63,7.26,N,0.14,2013
126487,001860,7.26,13.522,N,0.1,2013
126488,001930,0,1.4,N,0.28,2013
126489,001930,1.4,1.9,N,0.28,2013
126490,001930,1.9,3.3,N,0.24,2013
126491,001930,3.3,3.8,N,0.22,2013
126492,001930,3.8,5.5,N,0.24,2013
126493,001930,5.5,6,N,0.22,2013
126494,001930,6,8,N,0.24,2013
126495,001930,8,13,N,0.31,2013
126496,001930,13,18.37,N,0.37,2013
126497,001930,18.37,18.678,N,0.34,2013
126498,001930,18.678,22.45,N,0.29,2013
126499,001930,22.45,23.143,N,0.26,2013
126500,001930,23.143,25.256,N,0.17,2013
126501,001930,25.256,28.526,N,0.16,2013
126502,001930,28.526,28.845,N,0.12,2013
126503,001930,28.845,29.052,N,0.16,2013
126504,001930,29.052,29.334,N,0.18,2013
126505,001930,29.334,29.54,N,0.24,2013
126506,001930,29.54,34.118,N,0.16,2013
126507,001930,34.177,35.164,N,0.2,2013
126508,001930,35.164,42.54,N,0.26,2013
126509,001960,0,1.12,N,0.24,2013
126510,001960,1.12,6.6,N,0.31,2013
126511,001960,6.6,11,N,0.26,2013
126512,001960,11,11.257,N,0.22,2013
126513,001960,11.257,18.711,N,0.1,2013
126514,001960,18.711,24,N,0.11,2013
126515,001960,24,24.3,N,0.11,2013
126516,001960,24.3,25.406,N,0.15,2013
126517,001960,25.406,25.84,N,0.25,2013
126518,001960,25.84,26.39,N,0.22,2013
126519,001961,0.03,0.55,N,0.29,2013
126520,001961,0.55,0.824,N,0.14,2013
126521,001970,0,8.782,N,0.18,2013
126522,001970,8.782,16.782,N,0.23,2013
126523,001970,16.782,23,N,0.16,2013
126524,001970,23,29.174,N,0.19,2013
126525,001970,29.174,38,N,0.16,2013
126526,001970,38,46.69,N,0.19,2013
126527,001970,46.75,47.733,N,0.24,2013
126528,001970,47.733,48.96,N,0.22,2013
126529,001970,48.96,49.515,N,0.19,2013
126530,002050,0,4.56,N,0.13,2013
126531,002050,4.56,4.827,N,0.12,2013
126532,002050,9.07,10,N,0.28,2013
126533,002050,10,13.333,N,0.33,2013
126534,002050,13.333,14.28,N,0.14,2013
126535,002050,14.28,17.481,N,0.31,2013
126536,002050,17.481,18.27,N,0.4,2013
126537,002050,18.27,19,N,0.44,2013
126538,002050,19,19.915,N,0.36,2013
126539,001540,34.195,34.572,N,0.15,2013
126540,025246,34.572,34.638,N,0.12,2013
126541,002140,8.467,9.918,A,0.13,2013
126542,002140,0,0.209,N,0.17,2013
126543,002140,0.209,0.41,N,0.26,2013
126544,002141,0.41,0.788,N,0.19,2013
126545,002141,0.788,2.236,N,0.16,2013
126546,002141,2.236,3.58,N,0.19,2013
126547,002140,8.252,8.467,N,0.22,2013
126548,002140,9.918,14.5,N,0.14,2013
126549,002140,14.5,16.425,N,0.16,2013
126550,002140,16.425,17.325,N,0.14,2013
126551,002140,17.325,21.293,N,0.21,2013
126552,002140,21.293,21.92,N,0.2,2013
126553,002140,21.92,28,N,0.09,2013
126554,002140,28,34,N,0.08,2013
126555,002140,34,34.7,N,0.07,2013
126556,002140,34.7,38.97,N,0.07,2013
126557,002140,38.97,42,N,0.12,2013
126558,002140,42,49.25,N,0.15,2013
126559,002140,49.25,52.33,N,0.22,2013
126560,002140,52.33,55.153,N,0.19,2013
126561,002140,55.153,58,N,0.19,2013
126562,002140,58,60,N,0.15,2013
126563,002140,60,65.3,N,0.14,2013
126564,002140,65.3,72.697,N,0.14,2013
126565,002140,72.697,79,N,0.15,2013
126566,002140,79,85.5,N,0.11,2013
126567,002140,85.53,91.57,N,0.13,2013
126568,002140,91.57,97.5,N,0.12,2013
126569,002140,97.5,105.517,N,0.11,2013
126570,002140,105.517,111,N,0.1,2013
126571,002140,111,116.5,N,0.09,2013
126572,002140,116.5,122.4,N,0.09,2013
126573,002140,122.4,130.45,N,0.09,2013
126574,002140,130.45,130.6,N,0.08,2013
126575,002140,130.6,130.869,N,0.09,2013
126576,002140,8.467,9.918,D,0.11,2013
126577,002470,24.67,24.917,N,0.1,2013
126578,002470,24.917,31.5,N,0.1,2013
126579,002470,31.5,38.3,N,0.12,2013
126580,002470,38.3,47,N,0.13,2013
126581,002470,47,53.3,N,0.11,2013
126582,002470,53.3,59.62,N,0.12,2013
126583,002470,59.62,60.06,N,0.11,2013
126584,002470,60.06,68.2,N,0.13,2013
126585,002470,68.2,68.606,N,0.15,2013
126586,002280,0.9,3.4,A,0.12,2013
126587,002280,0.33,0.9,N,0.23,2013
126588,002280,3.4,3.735,N,0.2,2013
126589,002280,5.12,5.403,N,0.32,2013
126590,002280,5.403,5.75,N,0.29,2013
126591,002280,5.75,6.605,N,0.29,2013
126592,002280,6.605,12.1,N,0.23,2013
126593,002280,12.1,18,N,0.1,2013
126594,002280,18,27.2,N,0.11,2013
126595,002280,27.2,32.259,N,0.09,2013
126596,002280,32.259,36.4,N,0.04,2013
126597,002280,36.4,42.563,N,0.04,2013
126598,002280,42.563,44.781,N,0.05,2013
126599,002280,44.781,46.491,N,0.11,2013
126600,002280,46.491,50.693,N,0.09,2013
126601,002280,50.693,55.75,N,0.18,2013
126602,002270,51.068,52.455,N,0.18,2013
126603,002280,55.75,61.2,N,0.17,2013
126604,002280,61.2,64.96,N,0.11,2013
126605,002280,64.96,66.916,N,0.06,2013
126606,002280,66.916,67.533,N,0.13,2013
126607,002280,0.9,3.4,D,0.13,2013
126608,002270,0,0.965,N,0.09,2013
126609,002270,0.965,1.838,N,0.13,2013
126610,002270,1.838,2.1,N,0.09,2013
126611,002270,2.1,3.335,N,0.11,2013
126612,002270,3.335,3.63,N,0.12,2013
126613,002270,3.63,3.735,N,0.12,2013
126614,002270,3.735,4.7,N,0.12,2013
126615,002270,4.7,5.342,N,0.37,2013
126616,002270,5.342,6.248,N,0.09,2013
126617,002270,6.248,6.406,N,0.08,2013
126618,002270,6.406,8.403,N,0.09,2013
126619,002270,8.403,9.4,N,0.07,2013
126620,002270,9.4,10.346,N,0.09,2013
126621,002270,10.346,18,N,0.1,2013
126622,002270,18,21,N,0.08,2013
126623,002270,21,24.25,N,0.15,2013
126624,002270,24.25,30.564,N,0.17,2013
126625,002270,37.57,42.472,N,0.11,2013
126626,002270,42.472,45.693,N,0.1,2013
126627,002270,45.693,46.025,N,0.12,2013
126628,002270,46.025,46.538,N,0.12,2013
126629,002270,46.538,50.83,N,0.08,2013
126630,025310,50.83,50.978,N,0.1,2013
126631,002270,52.455,52.697,N,0.13,2013
126632,002270,52.697,53.583,N,0.16,2013
126633,002270,53.583,56.79,N,0.06,2013
126634,015999,56.79,57.34,N,0.07,2013
126635,002270,57.36,58.048,N,0.09,2013
126636,002290,24.106,24.547,A,0.13,2013
126637,002290,0,10,N,0.12,2013
126638,002290,10,19.946,N,0.17,2013
126639,002290,19.946,20.448,N,0.11,2013
126640,002290,20.448,21.807,N,0.11,2013
126641,002290,24.547,25.808,N,0.15,2013
126642,002290,25.808,26.423,N,0.15,2013
126643,002290,26.423,26.561,N,0.13,2013
126644,002290,24.106,24.547,D,0.13,2013
126645,002500,15.15,21,N,0.14,2013
126646,002500,21,30.6,N,0.1,2013
126647,002500,30.6,37.8,N,0.12,2013
126648,002500,37.8,45,N,0.12,2013
126649,002500,45,51.875,N,0.12,2013
126650,002500,51.875,59.25,N,0.1,2013
126651,002500,59.25,66.5,N,0.09,2013
126652,002500,66.5,73.75,N,0.1,2013
126653,002500,73.75,82,N,0.1,2013
126654,002500,82,88.2,N,0.23,2013
126655,002500,88.2,89.765,N,0.14,2013
126656,002500,89.765,96.25,N,0.13,2013
126657,002500,96.25,102.579,N,0.13,2013
126658,002500,102.579,108,N,0.13,2013
126659,002500,108,113.588,N,0.11,2013
126660,002500,113.588,116.35,N,0.12,2013
126661,002500,116.35,126.32,N,0.21,2013
126662,002500,126.32,135.1,N,0.07,2013
126663,002500,135.1,135.645,N,0.31,2013
126664,002510,0,4.33,N,0.09,2013
126665,002450,0,4.735,N,0.32,2013
126666,002450,4.735,5.705,N,0.27,2013
126667,002450,5.705,6.528,N,0.11,2013
126668,002450,6.535,7.33,N,0.16,2013
126669,002450,7.33,14.1,N,0.22,2013
126670,002450,14.1,21.025,N,0.19,2013
126671,002480,0,7.991,N,0.15,2013
126672,002480,7.991,14.75,N,0.09,2013
126673,002480,14.75,21.5,N,0.08,2013
126674,002480,21.5,28.386,N,0.11,2013
126675,002460,0,8.5,N,0.14,2013
126676,002460,8.5,17,N,0.12,2013
126677,002460,17,20.5,N,0.1,2013
126678,002460,20.5,29.07,N,0.09,2013
126679,002460,29.07,38.48,N,0.09,2013
126680,002460,38.48,43.62,N,0.12,2013
126681,002460,43.62,51.702,N,0.08,2013
126682,002460,51.702,58.54,N,0.14,2013
126683,002460,58.54,59.28,N,0.15,2013
126684,002460,59.28,66.044,N,0.08,2013
126685,002460,66.044,73.436,N,0.08,2013
126686,002460,73.436,77.858,N,0.08,2013
126687,002460,77.858,78.236,N,0.15,2013
126688,002460,78.236,78.507,N,0.2,2013
126689,002460,78.507,79.285,N,0.17,2013
126690,002460,100,101.2,N,0.11,2013
126691,002460,101.2,107.043,N,0.11,2013
126692,002460,107.043,107.7,N,0.06,2013
126693,002460,107.7,111.16,N,0.07,2013
126694,002460,111.16,115.5,N,0.07,2013
126695,002460,115.5,120.129,N,0.06,2013
126696,002460,120.129,125.472,N,0.06,2013
126697,002460,125.472,131.121,N,0.07,2013
126698,002460,131.121,135.38,N,0.18,2013
126699,002460,135.38,135.83,N,0.09,2013
126700,002460,136,136.458,N,0.12,2013
126701,002460,136.458,140.488,N,0.13,2013
126702,002460,140.488,141.132,N,0.08,2013
126703,002460,141.132,142.694,N,0.1,2013
126704,002460,142.694,148.556,N,0.11,2013
126705,002460,148.556,149.549,N,0.12,2013
126706,002460,149.549,149.77,N,0.13,2013
126707,002460,149.77,155.084,N,0.08,2013
126708,002075,334.192,334.767,N,0.11,2013
126709,002075,334.767,335.853,N,0.13,2013
126710,002075,335.853,336.162,N,0.07,2013
126711,002075,336.162,336.362,N,0.05,2013
126712,002075,336.362,338,N,0.06,2013
126713,002075,338,339.759,N,0.07,2013
126714,002460,99.335,100,N,0.17,2013
126715,002360,7.62,7.725,N,0.32,2013
126716,002360,7.725,11.7,N,0.19,2013
126717,002360,11.7,13.314,N,0.09,2013
126718,002360,13.314,14.01,N,0.09,2013
126719,002360,14.01,17.648,N,0.06,2013
126720,002360,17.648,19,N,0.09,2013
126721,002360,19,20.603,N,0.12,2013
126722,002360,20.603,28.7,N,0.17,2013
126723,002360,28.7,29,N,0.24,2013
126724,002360,29,33.767,N,0.09,2013
126725,002360,33.767,34.323,N,0.13,2013
126726,002360,34.323,37.223,N,0.1,2013
126727,002360,37.223,38.032,N,0.09,2013
126728,002360,38.032,40.2,N,0.1,2013
126729,002360,40.2,40.43,N,0.09,2013
126730,002360,40.43,44.358,N,0.16,2013
126731,002360,44.358,46.028,N,0.13,2013
126732,002360,46.028,50.476,N,0.14,2013
126733,002360,57.757,58.05,N,0.12,2013
126734,002360,58.05,59.203,N,0.15,2013
126735,002360,59.203,59.795,N,0.1,2013
126736,002360,59.795,63.549,N,0.13,2013
126737,002360,63.549,69.898,N,0.05,2013
126738,002360,69.898,70.47,N,0.06,2013
126739,002360,70.47,76,N,0.09,2013
126740,002360,76,82,N,0.12,2013
126741,002360,82,85.199,N,0.17,2013
126742,002360,85.199,93.3,N,0.21,2013
126743,002360,93.3,98.71,N,0.14,2013
126744,002360,99,99.796,N,0.17,2013
126745,002360,99.796,102.464,N,0.31,2013
126746,002360,102.464,103.9,N,0.25,2013
126747,002360,103.9,113.6,N,0.11,2013
126748,002370,0,4.752,N,0.23,2013
126749,002370,4.752,9.252,N,0.13,2013
126750,002370,9.252,10,N,0.13,2013
126751,002370,10,17.6,N,0.12,2013
126752,002370,17.6,26.23,N,0.16,2013
126753,002370,26.23,29.73,N,0.14,2013
126754,002370,29.73,33.926,N,0.25,2013
126755,005510,100,106.174,N,0.2,2013
126756,005510,106.174,112.176,N,0.27,2013
126757,005510,112.176,114.091,N,0.1,2013
126758,005510,114.091,115,N,0.06,2013
126759,005510,115,117.43,N,0.29,2013
126760,005510,117.43,126.387,N,0.24,2013
126761,005510,126.387,131.007,N,0.09,2013
126762,005510,131.007,131.844,N,0.12,2013
126763,005510,131.844,132.56,N,0.09,2013
126764,005510,132.56,133.075,N,0.12,2013
126765,002320,37.483,39.718,N,0.3,2013
126766,002320,39.718,45,N,0.27,2013
126767,002320,45,50.44,N,0.1,2013
126768,002320,50.44,55.44,N,0.28,2013
126769,002320,55.44,59.8,N,0.06,2013
126770,002320,59.8,64.134,N,0.06,2013
126771,002320,64.134,68.714,N,0.22,2013
126772,002320,0,0.322,N,0.12,2013
126773,002320,0.322,0.623,N,0.14,2013
126774,002320,0.623,0.953,N,0.14,2013
126775,002320,0.953,1.323,N,0.14,2013
126776,002320,1.323,6.31,N,0.13,2013
126777,002320,6.31,12.326,N,0.28,2013
126778,002320,12.326,14.567,N,0.29,2013
126779,002320,14.595,18.662,N,0.26,2013
126780,002320,18.662,22.547,N,0.28,2013
126781,002320,22.547,23.438,N,0.32,2013
126782,002330,2.04,2.8,A,0.15,2013
126783,002330,2.8,3.153,A,0.08,2013
126784,002330,1.72,2.04,N,0.16,2013
126785,002330,3.153,3.28,N,0.12,2013
126786,002330,3.28,8.2,N,0.08,2013
126787,002330,8.2,10.962,N,0.08,2013
126788,002330,10.962,15.188,N,0.06,2013
126789,002330,15.188,15.7,N,0.09,2013
126790,002330,15.7,16.282,N,0.21,2013
126791,002330,16.282,23.15,N,0.07,2013
126792,002330,23.15,29,N,0.14,2013
126793,002330,29,35.2,N,0.22,2013
126794,002330,35.2,36.2,N,0.09,2013
126795,002330,36.2,39.88,N,0.07,2013
126796,002330,39.88,44.73,N,0.12,2013
126797,002330,44.73,49.1,N,0.12,2013
126798,002330,49.1,49.574,N,0.16,2013
126799,002330,49.574,52.714,N,0.1,2013
126800,002330,52.714,52.924,N,0.11,2013
126801,002331,2.04,3.177,D,0.14,2013
126802,002340,0,2.737,N,0,2013
126803,001630,0,0.232,N,0.14,2013
126804,006047,0,0.27,N,0.26,2013
126805,001630,0.232,0.65,N,0.14,2013
126806,001630,0.65,2,N,0.21,2013
126807,001630,2,7.72,N,0.57,2013
126808,001630,7.9,8.25,N,0.21,2013
126809,001630,8.25,11.39,N,0.26,2013
126810,001630,11.39,11.89,N,0.27,2013
126811,001630,11.89,17.55,N,0.28,2013
126812,001630,17.55,18.13,N,0.17,2013
126813,001630,18.13,19.38,N,0.29,2013
126814,001630,19.38,22.8,N,0.19,2013
126815,001630,22.8,30,N,0.31,2013
126816,001630,30,37.339,N,0.34,2013
126817,001630,37.339,38.46,N,0.36,2013
126818,001630,38.46,39.058,N,0.19,2013
126819,002400,0.01,0.3,N,0.15,2013
126820,002400,0.3,3.42,N,0.21,2013
126821,002400,3.42,3.868,N,0.13,2013
126822,002130,0,5.5,N,0.3,2013
126823,002130,5.5,10.56,N,0.23,2013
126824,002130,10.56,10.771,N,0.08,2013
126825,002130,10.771,16.18,N,0.25,2013
126826,015914,16.18,19.295,N,0.33,2013
126827,002130,19.33,19.78,N,0.13,2013
126828,002130,19.78,21.814,N,0.13,2013
126829,002850,0,0.701,N,0.14,2013
126830,002850,0.701,1.31,N,0.12,2013
126831,002160,9.74,10.383,N,0.18,2013
126832,002160,10.383,12.025,N,0.19,2013
126833,002160,12.025,13.18,N,0.22,2013
126834,002160,13.18,14.172,N,0.17,2013
126835,002160,14.172,22.209,N,0.14,2013
126836,002160,22.209,24.25,N,0.35,2013
126837,002160,24.25,24.7,N,0.24,2013
126838,002160,24.7,26.78,N,0.28,2013
126839,002160,26.78,27.65,N,0.22,2013
126840,002160,27.65,27.725,N,0.18,2013
126841,002161,27.58,27.65,N,0.15,2013
126842,005660,85.248,90.914,N,0.14,2013
126843,008619,90.914,91.875,N,0.29,2013
126844,008619,91.875,92.902,N,0.2,2013
126845,005700,92.902,95.206,N,0.19,2013
126846,005670,95.206,100,N,0.14,2013
126847,002200,100,100.304,N,0.11,2013
126848,002200,100.304,101.212,N,0.12,2013
126849,002200,101.212,110.429,N,0.11,2013
126850,002200,110.429,110.721,N,0.09,2013
126851,002200,110.721,112.44,N,0.13,2013
126852,002200,112.44,116.767,N,0.08,2013
126853,002200,116.767,116.998,N,0.08,2013
126854,002202,116.998,118.951,N,0.08,2013
126855,002200,118.951,120.482,N,0.09,2013
126856,002200,120.482,121.139,N,0.08,2013
126857,002200,121.139,125.674,N,0.1,2013
126858,002200,125.674,130.849,N,0.08,2013
126859,002200,130.849,134.526,N,0.12,2013
126860,002200,134.526,135.625,N,0.14,2013
126861,002200,135.625,137.423,N,0.14,2013
126862,002200,137.423,142.47,N,0.09,2013
126863,002201,0,0.232,N,0.17,2013
126864,002201,0.232,1.187,N,0.18,2013
126865,002490,0,0.759,N,0.12,2013
126866,002490,0.759,6.063,N,0.21,2013
126867,002490,6.063,7.204,N,0.26,2013
126868,002490,7.204,7.842,N,0.2,2013
126869,002490,7.842,11.444,N,0.21,2013
126870,002490,11.444,12.42,N,0.13,2013
126871,002440,0,0.452,N,0.13,2013
126872,002440,0.452,0.72,N,0.18,2013
126873,002440,0.72,2.27,N,0.12,2013
126874,002440,2.27,2.844,N,0.16,2013
126875,002440,2.844,8,N,0.12,2013
126876,002440,8,13,N,0.12,2013
126877,002440,13,13.31,N,0.25,2013
126878,002440,13.31,14.812,N,0.15,2013
126879,002440,14.812,15.058,N,0.15,2013
126880,002440,15.058,18.35,N,0.1,2013
126881,002440,18.35,19.73,N,0.28,2013
126882,002440,19.73,20.442,N,0.23,2013
126883,002440,20.442,20.95,N,0.23,2013
126884,002440,20.95,21.93,N,0.11,2013
126885,002440,21.93,24.409,N,0.23,2013
126886,002260,0,0.25,N,0.11,2013
126887,002260,0.25,4.3,N,0.09,2013
126888,002260,4.3,5,N,0.13,2013
126889,002260,5,8.092,N,0.09,2013
126890,002170,0,5.7,N,0.09,2013
126891,002170,5.7,11.413,N,0.1,2013
126892,002170,11.413,19.89,N,0.1,2013
126893,002170,19.89,28.9,N,0.21,2013
126894,002170,28.9,33.71,N,0.11,2013
126895,002170,33.71,38.769,N,0.11,2013
126896,002170,38.769,47.7,N,0.1,2013
126897,002170,47.7,48.487,N,0.08,2013
126898,002170,48.487,54.56,N,0.1,2013
126899,002170,54.56,60,N,0.12,2013
126900,002170,60,68.3,N,0.09,2013
126901,002170,68.3,76.682,N,0.1,2013
126902,002170,76.682,84.6,N,0.1,2013
126903,002170,84.6,90.785,N,0.11,2013
126904,002170,90.785,92.089,N,0.17,2013
126905,002170,92.089,92.24,N,0.12,2013
126906,001021,4.062,4.206,D,0.17,2013
126907,001020,4.116,4.309,A,0.09,2013
126908,002010,0,1.2,N,0.09,2013
126909,002010,1.2,1.664,N,0.1,2013
126910,002010,1.664,2.327,N,0.11,2013
126911,002010,2.327,7.35,N,0.08,2013
126912,002010,7.35,8.24,N,0.07,2013
126913,002010,8.24,14.419,N,0.07,2013
126914,002010,14.419,20,N,0.21,2013
126915,002010,20,26,N,0.18,2013
126916,002010,26,30.422,N,0.11,2013
126917,002010,30.422,30.65,N,0.16,2013
126918,002010,30.65,31.91,N,0.17,2013
126919,002010,31.91,39.5,N,0.22,2013
126920,002010,39.5,45,N,0.15,2013
126921,002010,45,47,N,0.23,2013
126922,002010,47,54.126,N,0.21,2013
126923,001650,0,8.21,N,0.24,2013
126924,001650,8.21,9.46,N,0.33,2013
126925,001650,9.66,14.255,N,0.41,2013
126926,001640,12.131,13.2,A,0.17,2013
126927,001640,13.2,14.65,A,0.22,2013
126928,001640,0,7.916,N,0.19,2013
126929,001640,7.916,12.131,N,0.23,2013
126930,001640,14.65,15.44,N,0.19,2013
126931,001640,12.131,13.2,D,0.16,2013
126932,001640,13.2,14.65,D,0.19,2013
126933,001990,0,2.289,N,0.2,2013
126934,001990,2.289,2.65,N,0.14,2013
126935,001990,2.65,3.838,N,0.13,2013
126936,001990,3.838,6.5,N,0.19,2013
126937,001990,6.5,7.11,N,0.16,2013
126938,001990,7.11,11.1,N,0.25,2013
126939,001990,11.1,11.6,N,0.35,2013
126940,001990,11.6,15.818,N,0.39,2013
126941,001990,15.818,16.154,N,0.14,2013
126942,015868,16.154,16.766,N,0.13,2013
126943,015912,44.645,47.303,N,0.13,2013
126944,001990,47.303,47.46,N,0.1,2013
126945,001990,47.46,50.089,N,0.14,2013
126946,001990,50.089,51.67,N,0.27,2013
126947,001990,51.67,54,N,0.17,2013
126948,001990,54,56.488,N,0.2,2013
126949,001990,56.488,57.179,N,0.21,2013
126950,007995,57.179,58.96,N,0.22,2013
126951,007995,58.96,62.77,N,0.29,2013
126952,001990,63.27,65.996,N,0.18,2013
126953,001990,65.996,66.7,N,0.16,2013
126954,001990,66.7,70,N,0.12,2013
126955,001990,70,71,N,0.09,2013
126956,001990,71,80.7,N,0.12,2013
126957,001990,80.7,81.164,N,0.08,2013
126958,001990,81.164,82,N,0.09,2013
126959,001990,82.06,82.764,N,0.09,2013
126960,001990,82.764,86,N,0.08,2013
126961,001990,86,86.6,N,0.07,2013
126962,001990,86.6,91.1,N,0.09,2013
126963,001990,91.1,97.3,N,0.19,2013
126964,001990,97.3,101.474,N,0.11,2013
126965,001990,101.474,101.866,N,0.09,2013
126966,001990,101.866,104.5,N,0.13,2013
126967,001990,104.5,105.045,N,0.15,2013
126968,001990,105.045,106.866,N,0.11,2013
126969,001990,106.866,108,N,0.17,2013
126970,001990,108,113.546,N,0.25,2013
126971,001990,114.112,115.468,N,0.09,2013
126972,001990,115.468,116,N,0.12,2013
126973,001990,116,120.193,N,0.11,2013
126974,001990,120.193,120.9,N,0.1,2013
126975,001990,120.9,122.9,N,0.11,2013
126976,001990,122.9,131,N,0.12,2013
126977,001990,131,131.6,N,0.16,2013
126978,001990,131.6,132.937,N,0.13,2013
126979,001990,132.937,142.974,N,0.17,2013
126980,001990,142.974,143.409,N,0.31,2013
126981,001990,143.409,143.873,N,0.24,2013
126982,001990,143.873,144.43,N,0.25,2013
126983,001990,144.43,145,N,0.3,2013
126984,001990,145,145.56,N,0.2,2013
126985,001990,145.56,150.75,N,0.28,2013
126986,001990,150.75,156.052,N,0.21,2013
126987,001620,0,0.652,N,0.12,2013
126988,001620,0.652,1.295,N,0.1,2013
126989,001620,1.295,10.25,N,0.11,2013
126990,001620,10.25,19,N,0.11,2013
126991,001620,19,25.8,N,0.09,2013
126992,001620,25.8,31.5,N,0.09,2013
126993,001620,31.5,37.23,N,0.06,2013
126994,001810,0,2.21,N,0.18,2013
126995,001810,2.21,2.943,N,0.2,2013
126996,001830,0,5.51,N,0.11,2013
126997,002390,0,0.74,N,0.15,2013
126998,001940,0.02,7.7,N,0.11,2013
126999,001940,7.7,15.41,N,0.1,2013
127000,001940,15.41,15.89,N,0.18,2013
127001,001940,15.89,22,N,0.19,2013
127002,001940,22,23.544,N,0.09,2013
127003,001940,23.544,26.906,N,0.2,2013
127004,001940,26.906,30.819,N,0.18,2013
127005,002530,0,0.992,N,0.14,2013
127006,002180,1.17,1.8,A,0.11,2013
127007,002180,0,1.17,N,0.16,2013
127008,002180,1.8,6.8,N,0.25,2013
127009,002180,6.8,8.948,N,0.28,2013
127010,002180,1.17,1.8,D,0.17,2013
127011,002150,1.432,7.21,N,0.13,2013
127012,002150,7.21,9.278,N,0.26,2013
127013,002000,67.86,68.026,N,0.17,2013
127014,001980,0.06,6.02,N,0.14,2013
127015,001980,6.02,7.08,N,0.12,2013
127016,001980,7.08,10,N,0.15,2013
127017,001980,10,14,N,0.12,2013
127018,001980,14,21,N,0.14,2013
127019,001980,21,28.2,N,0.17,2013
127020,001980,28.2,28.79,N,0.11,2013
127021,002030,0,1.989,N,0.08,2013
127022,016297,0.01,0.05,N,0.09,2013
127023,002210,0.05,0.25,N,0.06,2013
127024,002210,0.25,4.648,N,0.12,2013
