id,segcode,bmp,emp,direction,numlanes,year
83825,002460,0,8.5,N,2,2011
83826,002460,8.5,17,N,2,2011
83827,002460,17,20.5,N,2,2011
83828,002460,20.5,29.07,N,2,2011
83829,002460,29.07,38.48,N,2,2011
83830,002460,38.48,43.62,N,2,2011
83831,002460,43.62,51.702,N,2,2011
83832,002460,51.702,58.54,N,2,2011
83833,002460,58.54,59.28,N,2,2011
83834,002460,59.28,66.044,N,2,2011
83835,002460,66.044,73.436,N,2,2011
83836,002460,73.436,77.858,N,2,2011
83837,002460,77.858,78.236,N,3,2011
83838,002460,78.236,78.507,N,4,2011
83839,002460,78.507,79.285,N,4,2011
83840,002460,100,101.2,N,2,2011
83841,002460,101.2,107.1,N,2,2011
83842,002460,107.1,107.7,N,2,2011
83843,002460,107.7,111.287,N,2,2011
83844,002460,111.287,115.5,N,2,2011
83845,002460,115.5,120.129,N,2,2011
83846,002460,120.129,125.472,N,2,2011
83847,002460,125.472,131.121,N,2,2011
83848,002460,131.121,135.38,N,2,2011
83849,002460,135.38,135.83,N,2,2011
83850,002460,136,136.458,N,2,2011
83851,002460,136.458,140.488,N,2,2011
83852,002460,140.488,141.132,N,2,2011
83853,002460,141.132,142.694,N,2,2011
83854,002460,142.694,148.556,N,2,2011
83855,002460,148.556,149.549,N,2,2011
83856,002460,149.549,149.77,N,2,2011
83857,002460,149.77,155.084,N,2,2011
83858,002075,334.192,334.767,N,4,2011
83859,002075,334.767,335.853,N,4,2011
83860,002075,335.853,336.162,N,2,2011
83861,002075,336.162,336.362,N,2,2011
83862,002075,336.362,338,N,2,2011
83863,002075,338,339.759,N,2,2011
83864,002460,99.335,100,N,2,2011
83865,002360,7.62,7.725,N,2,2011
83866,002360,7.725,11.7,N,2,2011
83867,002360,11.7,13.314,N,2,2011
83868,002360,13.314,14.01,N,2,2011
83869,002360,14.01,17.648,N,2,2011
83870,002360,17.648,20.603,N,2,2011
83871,002360,20.603,28.7,N,2,2011
83872,002360,28.7,29,N,2,2011
83873,002360,29,33.767,N,2,2011
83874,002360,33.767,34.323,N,3,2011
83875,002360,34.323,37.223,N,2,2011
83876,002360,37.223,38.032,N,3,2011
83877,002360,38.032,40.2,N,2,2011
83878,002360,40.2,40.43,N,2,2011
83879,002360,40.43,44.358,N,2,2011
83880,002360,44.358,46.028,N,2,2011
83881,002360,46.028,50.476,N,2,2011
83882,002360,57.757,58.05,N,4,2011
83883,002360,58.05,59.203,N,4,2011
83884,002360,59.203,59.795,N,2,2011
83885,002360,59.795,63.549,N,2,2011
83886,002360,63.549,69.898,N,2,2011
83887,002360,69.898,70.47,N,2,2011
83888,002360,70.47,76,N,2,2011
83889,002360,76,82,N,2,2011
83890,002360,82,85.199,N,2,2011
83891,002360,85.199,93.3,N,2,2011
83892,002360,93.3,98.71,N,2,2011
83893,002360,99,99.796,N,2,2011
83894,002360,99.796,102.464,N,2,2011
83895,002360,102.464,103.9,N,2,2011
83896,002360,103.9,113.6,N,2,2011
83897,027270,100,100.061,A,1,2011
83898,002370,0,4.752,N,2,2011
83899,002370,4.752,9.252,N,2,2011
83900,002370,9.252,10,N,2,2011
83901,002370,10,17.6,N,2,2011
83902,002370,17.6,26.23,N,2,2011
83903,002370,26.23,29.73,N,2,2011
83904,002370,29.73,33.926,N,2,2011
83905,005510,100,106.174,N,2,2011
83906,005510,106.174,112.176,N,2,2011
83907,005510,112.176,114.091,N,2,2011
83908,005510,114.091,117.43,N,2,2011
83909,005510,117.43,126.387,N,2,2011
83910,005510,126.387,131.007,N,2,2011
83911,005510,131.007,131.844,N,3,2011
83912,005510,131.844,132.56,N,2,2011
83913,005510,132.56,133.075,N,4,2011
83914,002320,37.483,39.718,N,2,2011
83915,002320,39.718,45,N,2,2011
83916,002320,45,50.44,N,2,2011
83917,002320,50.44,55.44,N,2,2011
83918,002320,55.44,59.8,N,2,2011
83919,002320,59.8,64.134,N,2,2011
83920,002320,64.134,68.714,N,2,2011
83921,002320,0,0.322,N,2,2011
83922,002320,0.322,0.623,N,2,2011
83923,002320,0.623,0.953,N,2,2011
83924,002320,0.953,1.323,N,2,2011
83925,002320,1.323,6.31,N,2,2011
83926,002320,6.31,12.326,N,2,2011
83927,002320,12.326,14.567,N,2,2011
83928,002320,14.595,18.662,N,2,2011
83929,002320,18.662,22.547,N,2,2011
83930,002320,22.547,23.438,N,2,2011
83931,002330,2.04,2.8,A,2,2011
83932,002330,2.8,3.153,A,2,2011
83933,002330,1.72,2.04,N,4,2011
83934,002330,3.153,3.28,N,4,2011
83935,002330,3.28,8.2,N,2,2011
83936,002330,8.2,10.962,N,2,2011
83937,002330,10.962,15.188,N,2,2011
83938,002330,15.188,15.7,N,2,2011
83939,002330,15.7,16.282,N,4,2011
83940,002330,16.282,23.15,N,2,2011
83941,002330,23.15,29,N,2,2011
83942,002330,29,35.2,N,2,2011
83943,002330,35.2,36.2,N,2,2011
83944,002330,36.2,39.88,N,2,2011
83945,002330,39.88,44.73,N,2,2011
83946,002330,44.73,49.1,N,2,2011
83947,002330,49.1,49.574,N,4,2011
83948,002330,49.574,52.714,N,2,2011
83949,002330,52.714,52.924,N,4,2011
83950,002331,2.04,3.177,D,2,2011
83951,002340,0,2.737,N,2,2011
83952,001630,0,0.232,N,4,2011
83953,006047,0,0.27,N,2,2011
83954,001630,0.232,0.65,N,3,2011
83955,001630,0.65,2,N,2,2011
83956,001630,2,7.72,N,2,2011
83957,001630,7.9,8.25,N,2,2011
83958,001630,8.25,11.39,N,2,2011
83959,001630,11.39,11.89,N,2,2011
83960,001630,11.89,17.55,N,2,2011
83961,001630,17.55,18.13,N,2,2011
83962,001630,18.13,19.38,N,2,2011
83963,001630,19.38,22.8,N,2,2011
83964,001630,22.8,30,N,2,2011
83965,001630,30,37.339,N,2,2011
83966,001630,37.339,38.46,N,2,2011
83967,001630,38.46,39.058,N,2,2011
83968,002400,0.01,0.3,N,2,2011
83969,002400,0.3,3.42,N,2,2011
83970,002400,3.42,3.868,N,2,2011
83971,002130,0,5.5,N,2,2011
83972,002130,5.5,10.56,N,2,2011
83973,002130,10.56,10.771,N,4,2011
83974,002130,10.771,16.18,N,2,2011
83975,015914,16.18,19.295,N,4,2011
83976,002130,19.33,19.78,N,4,2011
83977,002130,19.78,21.814,N,4,2011
83978,002850,0,0.701,N,4,2011
83979,002850,0.701,1.31,N,4,2011
83980,002160,9.74,10.383,N,2,2011
83981,002160,10.383,12.025,N,2,2011
83982,002160,12.025,13.18,N,3,2011
83983,002160,13.18,14.172,N,2,2011
83984,002160,14.172,22.209,N,2,2011
83985,002160,22.209,24.25,N,2,2011
83986,002160,24.25,24.7,N,3,2011
83987,002160,24.7,26.78,N,4,2011
83988,002160,26.78,27.65,N,4,2011
83989,002160,27.65,27.725,N,4,2011
83990,002161,27.58,27.65,N,4,2011
83991,005660,85.248,90.914,N,4,2011
83992,008619,90.914,92.902,N,3,2011
83993,005700,92.902,95.206,N,2,2011
83994,005670,95.208,100,N,2,2011
83995,002200,100,100.304,N,4,2011
83996,002200,100.304,101.212,N,4,2011
83997,002200,101.212,110.429,N,2,2011
83998,002200,110.429,110.721,N,2,2011
83999,002200,110.721,112.44,N,4,2011
84000,002200,112.44,116.767,N,2,2011
84001,002200,116.767,116.998,N,2,2011
84002,002202,116.998,118.951,N,2,2011
84003,002200,118.951,120.482,N,2,2011
84004,002200,120.482,121.139,N,2,2011
84005,002200,121.139,125.674,N,2,2011
84006,002200,125.674,130.849,N,2,2011
84007,002200,130.849,134.526,N,2,2011
84008,002200,134.526,135.625,N,3,2011
84009,002200,135.625,137.423,N,2,2011
84010,002200,137.423,142.47,N,2,2011
84011,002201,0,0.232,N,2,2011
84012,002201,0.232,1.187,N,2,2011
84013,002490,0,0.759,N,2,2011
84014,002490,0.759,6.063,N,2,2011
84015,002490,6.063,7.204,N,2,2011
84016,002490,7.204,7.842,N,2,2011
84017,002490,7.842,11.444,N,2,2011
84018,002490,11.444,12.42,N,2,2011
84019,002440,0,0.452,N,2,2011
84020,002440,0.452,0.72,N,2,2011
84021,002440,0.72,2.27,N,2,2011
84022,002440,2.27,2.844,N,2,2011
84023,002440,2.844,8,N,2,2011
84024,002440,8,13,N,2,2011
84025,002440,13,13.31,N,2,2011
84026,002440,13.31,14.812,N,2,2011
84027,002440,14.812,15.058,N,2,2011
84028,002440,15.058,19.73,N,2,2011
84029,002440,19.73,20.442,N,2,2011
84030,002440,20.442,20.95,N,2,2011
84031,002440,20.95,21.93,N,2,2011
84032,002440,21.93,24.409,N,2,2011
84033,002260,0,0.25,N,4,2011
84034,002260,0.25,4.3,N,2,2011
84035,002260,4.3,5,N,4,2011
84036,002260,5,8.092,N,2,2011
84037,002170,0,5.7,N,2,2011
84038,002170,5.7,11.413,N,2,2011
84039,002170,11.413,19.89,N,2,2011
84040,002170,19.89,28.9,N,2,2011
84041,002170,28.9,33.71,N,2,2011
84042,002170,33.71,38.769,N,2,2011
84043,002170,38.769,47.7,N,2,2011
84044,002170,47.7,48.487,N,2,2011
84045,002170,48.487,54.56,N,2,2011
84046,002170,54.56,60,N,2,2011
84047,002170,60,68.3,N,2,2011
84048,002170,68.3,76.682,N,2,2011
84049,002170,76.682,84.6,N,2,2011
84050,002170,84.6,90.785,N,2,2011
84051,002170,90.785,92.089,N,4,2011
84052,002170,92.089,92.24,N,4,2011
84053,001021,4.062,4.206,D,3,2011
84054,001020,4.116,4.309,A,3,2011
84055,002010,0,1.2,N,2,2011
84056,002010,1.2,1.664,N,4,2011
84057,002010,1.664,2.327,N,2,2011
84058,002010,2.327,7.35,N,2,2011
84059,002010,7.35,8.24,N,2,2011
84060,002010,8.24,14.419,N,2,2011
84061,002010,14.419,20,N,2,2011
84062,002010,20,26,N,2,2011
84063,002010,26,30.422,N,2,2011
84064,002010,30.422,30.65,N,2,2011
84065,002010,30.65,31.91,N,2,2011
84066,002010,31.91,39.5,N,2,2011
84067,002010,39.5,45,N,2,2011
84068,002010,45,47,N,2,2011
84069,002010,47,54.126,N,2,2011
84070,001650,0,8.21,N,2,2011
84071,001650,8.21,9.46,N,2,2011
84072,001650,9.66,14.255,N,2,2011
84073,001640,12.131,13.2,A,2,2011
84074,001640,13.2,14.65,A,1,2011
84075,001640,0,7.916,N,2,2011
84076,001640,7.916,12.131,N,4,2011
84077,001640,14.65,15.44,N,2,2011
84078,001640,12.131,13.2,D,2,2011
84079,001640,13.2,14.65,D,1,2011
84080,001990,0,2.289,N,2,2011
84081,001990,2.289,2.65,N,4,2011
84082,001990,2.65,3.838,N,2,2011
84083,001990,3.838,6.37,N,4,2011
84084,001990,6.37,6.861,N,3,2011
84085,001990,6.861,11.1,N,2,2011
84086,001990,11.1,11.6,N,2,2011
84087,002005,11.233,11.98,N,4,2011
84088,001990,11.6,15.818,N,2,2011
84089,002005,12,13.1,N,4,2011
84090,002005,13.1,16.5,N,4,2011
84091,001990,15.818,16.154,N,4,2011
84092,015868,16.154,16.766,N,4,2011
84093,002005,16.5,17.86,N,4,2011
84094,002005,17.86,18.004,N,4,2011
84095,015912,44.645,47.303,N,4,2011
84096,001990,47.303,47.46,N,4,2011
84097,001990,47.46,50.089,N,2,2011
84098,001990,50.089,51.67,N,2,2011
84099,001990,51.67,54,N,2,2011
84100,001990,54,56.488,N,3,2011
84101,001990,56.488,57.179,N,4,2011
84102,007995,57.179,58.96,N,4,2011
84103,007995,58.96,62.77,N,4,2011
84104,001990,63.27,65.996,N,2,2011
84105,001990,65.996,66.7,N,2,2011
84106,001990,66.7,70,N,2,2011
84107,001990,70,71,N,4,2011
84108,001990,71,80.7,N,2,2011
84109,001990,80.7,81.164,N,3,2011
84110,001990,81.164,82,N,4,2011
84111,001990,82.06,82.764,N,2,2011
84112,001990,82.764,86,N,2,2011
84113,001990,86,86.6,N,3,2011
84114,001990,86.6,91.1,N,2,2011
84115,001990,91.1,97.3,N,2,2011
84116,001990,97.3,101.474,N,2,2011
84117,001990,101.474,101.866,N,2,2011
84118,001990,101.866,104.5,N,2,2011
84119,001990,104.5,105.045,N,3,2011
84120,001990,105.045,106.866,N,2,2011
84121,001990,106.866,108,N,2,2011
84122,001990,108,113.8,N,2,2011
84123,001990,113.8,115.468,N,2,2011
84124,001990,115.468,116,N,2,2011
84125,001990,116,120.193,N,2,2011
84126,001990,120.193,120.9,N,3,2011
84127,001990,120.9,122.9,N,2,2011
84128,001990,122.9,131,N,2,2011
84129,001990,131,131.6,N,2,2011
84130,001990,131.6,132.937,N,2,2011
84131,001990,132.937,142.974,N,2,2011
84132,001990,142.974,143.409,N,2,2011
84133,001990,143.409,143.873,N,2,2011
84134,001990,143.873,144.43,N,2,2011
84135,001990,144.43,145,N,2,2011
84136,001990,145,145.56,N,2,2011
84137,001990,145.56,150.75,N,2,2011
84138,001990,150.75,156.052,N,2,2011
84139,001620,0,0.652,N,2,2011
84140,001620,0.652,1.295,N,2,2011
84141,001620,1.295,10.25,N,2,2011
84142,001620,10.25,19,N,2,2011
84143,001620,19,25.8,N,2,2011
84144,001620,25.8,31.5,N,2,2011
84145,001620,31.5,37.23,N,2,2011
84146,001810,0,2.21,N,2,2011
84147,001810,2.21,2.943,N,2,2011
84148,001830,0,5.51,N,2,2011
84149,002390,0,0.74,N,2,2011
84150,001940,0.02,7.7,N,2,2011
84151,001940,7.7,15.41,N,2,2011
84152,001940,15.41,15.89,N,2,2011
84153,001940,15.89,23.25,N,2,2011
84154,001940,23.25,27,N,2,2011
84155,001940,27,30.819,N,2,2011
84156,002530,0,0.99,N,2,2011
84157,002180,0,1.17,N,4,2011
84158,002180,1.17,1.475,N,4,2011
84159,002180,1.475,6.8,N,4,2011
84160,002180,6.8,8.948,N,4,2011
84161,002150,1.432,7.21,N,4,2011
84162,002150,7.21,9.278,N,4,2011
84163,002000,67.86,68.026,N,4,2011
84164,001980,0.06,6.02,N,2,2011
84165,001980,6.02,7.08,N,2,2011
84166,001980,7.08,10,N,2,2011
84167,001980,10,14,N,2,2011
84168,001980,14,21,N,2,2011
84169,001980,21,28.2,N,2,2011
84170,001980,28.2,28.79,N,2,2011
84171,002030,0,1.989,N,2,2011
84172,016297,0.01,0.05,N,2,2011
84173,002210,0.05,4.648,N,2,2011
84174,002210,4.648,5.155,N,2,2011
84175,002210,5.155,6.888,N,2,2011
84176,002210,6.888,7.349,N,4,2011
84177,002210,7.349,7.835,N,4,2011
84178,007630,0,0.129,N,2,2011
84179,002230,73.659,74.055,N,2,2011
84180,002230,74.055,80.946,N,2,2011
84181,002230,80.946,82,N,4,2011
84182,002230,82,87.248,N,2,2011
84183,002230,87.248,92.192,N,2,2011
84184,002230,92.192,92.765,N,2,2011
84185,002230,92.765,102.139,N,2,2011
84186,002230,102.139,105.6,N,2,2011
84187,002230,105.6,110.95,N,2,2011
84188,002230,110.95,112.1,N,4,2011
84189,002230,112.1,112.791,N,3,2011
84190,002230,112.791,114.4,N,2,2011
84191,002230,114.4,115.526,N,2,2011
84192,002230,115.526,115.85,N,4,2011
84193,002230,115.85,117.16,N,4,2011
84194,002230,117.16,118.5,N,2,2011
84195,002230,118.5,119.68,N,2,2011
84196,002230,119.68,122.5,N,3,2011
84197,002230,122.5,123,N,4,2011
84198,002230,123,124.1,N,3,2011
84199,002230,124.1,125.94,N,2,2011
84200,002230,125.94,126.29,N,4,2011
84201,002230,126.29,126.59,N,4,2011
84202,002230,126.59,127.1,N,4,2011
84203,002230,127.1,128.219,N,2,2011
84204,002230,128.219,128.535,N,4,2011
84205,002230,128.535,129.12,N,2,2011
84206,002230,129.12,136.59,N,2,2011
84207,002230,136.59,142.25,N,2,2011
84208,002230,142.25,148.25,N,2,2011
84209,002230,148.25,155.5,N,2,2011
84210,002230,155.5,162.9,N,2,2011
84211,002230,162.9,172.64,N,2,2011
84212,002230,172.64,178.8,N,2,2011
84213,002230,178.8,185.125,N,2,2011
84214,002230,185.125,189.75,N,2,2011
84215,002230,189.75,190,N,2,2011
84216,002230,190,199,N,2,2011
84217,002230,199,208,N,2,2011
84218,002230,208,213.3,N,2,2011
84219,002230,213.3,213.75,N,2,2011
84220,002230,213.75,217.122,N,2,2011
84221,002230,217.122,226.95,N,2,2011
84222,002230,226.95,227.405,N,2,2011
84223,002230,227.405,236,N,2,2011
84224,002230,236,244.325,N,2,2011
84225,002231,0,3.599,N,2,2011
84226,002300,0,1.1,N,2,2011
84227,002300,1.1,7.48,N,2,2011
84228,002300,7.48,13.3,N,2,2011
84229,002300,13.3,14.6,N,2,2011
84230,002300,14.6,18.889,N,2,2011
84231,002300,18.889,20.7,N,2,2011
84232,002300,20.7,22.022,N,3,2011
84233,002300,22.284,22.78,N,3,2011
84234,002300,22.78,23.009,N,3,2011
84235,002300,23.009,27.262,N,2,2011
84236,002300,27.262,30.676,N,2,2011
84237,002190,0,6,N,2,2011
84238,002190,6,12,N,2,2011
84239,002190,12,19.775,N,2,2011
84240,002190,19.775,29,N,2,2011
84241,002190,29,36.7,N,2,2011
84242,002190,36.7,42,N,2,2011
84243,002190,42,52,N,2,2011
84244,002190,52,60,N,2,2011
84245,002190,60,68,N,2,2011
84246,002190,68,76.004,N,2,2011
84247,002190,82.68,82.9,N,2,2011
84248,002190,82.9,90.5,N,2,2011
84249,002190,90.5,98.64,N,2,2011
84250,002250,0,0.26,N,4,2011
84251,002310,0,9.5,N,2,2011
84252,002310,9.5,15.575,N,2,2011
84253,002310,15.575,21.002,N,2,2011
84254,002310,21.002,23.608,N,2,2011
84255,002310,23.608,26.2,N,2,2011
84256,002310,26.2,32.86,N,2,2011
84257,002310,32.86,33.978,N,2,2011
84258,002311,0,0.337,N,2,2011
84259,002520,0,9.133,N,2,2011
84260,001790,60.628,67.1,N,2,2011
84261,001790,67.1,74.3,N,2,2011
84262,001790,74.3,81.5,N,2,2011
84263,001790,81.5,82.328,N,2,2011
84264,001790,82.328,86.9,N,2,2011
84265,001790,86.9,91.81,N,2,2011
84266,001790,91.81,93.4,N,2,2011
84267,001790,93.4,94,N,2,2011
84268,001790,94,96.16,N,2,2011
84269,001790,96.16,96.373,N,2,2011
84270,001880,0,2.8,N,2,2011
84271,001880,2.8,11.686,N,2,2011
84272,006780,0,0.125,N,2,2011
84273,025238,0.125,0.375,N,2,2011
84274,006780,0.375,2.198,N,2,2011
84275,006800,0,0.13,N,2,2011
84276,001950,0,0.394,N,2,2011
84277,001950,0.394,8,N,2,2011
84278,001950,8,8.78,N,2,2011
84279,001950,8.78,13.748,N,2,2011
84280,001950,13.748,23.065,N,2,2011
84281,001940,30.819,31.077,N,2,2011
84282,005320,0,1,N,2,2011
84283,005320,1,2.735,N,2,2011
84284,016410,2.735,3.123,N,2,2011
84285,005320,3.23,4.4,N,2,2011
84286,005320,4.4,4.7,N,2,2011
84287,005320,4.7,5.6,N,3,2011
84288,005320,5.6,11.1,N,2,2011
84289,005320,11.1,16.319,N,2,2011
84290,001610,29.887,30.29,N,2,2011
84291,001610,30.29,31.61,N,2,2011
84292,001610,31.61,32.4,N,2,2011
84293,001610,32.4,38.25,N,2,2011
84294,001610,38.25,44.1,N,2,2011
84295,001610,44.1,49.5,N,2,2011
84296,001610,49.5,52,N,2,2011
84297,001610,52,54.695,N,2,2011
84298,001610,54.695,55.416,N,2,2011
84299,001610,55.416,55.66,N,2,2011
84300,001610,55.66,62.975,N,2,2011
84301,001611,44.6,44.83,N,2,2011
84302,001611,44.83,46.18,N,2,2011
84303,001590,0,0.527,N,4,2011
84304,001590,0.527,6.82,N,2,2011
84305,001590,6.82,9.669,N,2,2011
84306,001590,9.669,10.92,N,2,2011
84307,001590,10.92,11.65,N,2,2011
84308,001590,11.65,12.9,N,2,2011
84309,001590,12.9,14.95,N,2,2011
84310,016038,14.95,16.03,N,2,2011
84311,001590,16.03,17.01,N,2,2011
84312,016038,17.01,17.83,N,2,2011
84313,001590,17.83,19.01,N,2,2011
84314,016038,19.01,19.37,N,2,2011
84315,001590,19.39,19.785,N,2,2011
84316,001590,19.785,20.7,N,2,2011
84317,001590,20.7,21.4,N,3,2011
84318,001590,21.4,25,N,2,2011
84319,001590,25,25.4,N,2,2011
84320,001590,25.4,28.515,N,2,2011
84321,001590,64.35,64.54,N,2,2011
84322,001590,64.54,66.054,N,2,2011
84323,001590,66.054,66.765,N,3,2011
84324,001590,66.765,70.28,N,2,2011
84325,001590,70.28,70.9,N,2,2011
84326,001590,70.9,71.4,N,3,2011
84327,001590,71.4,80.184,N,2,2011
84328,001900,1.68,1.935,A,2,2011
84329,001900,1.935,2.602,A,2,2011
84330,001900,2.602,2.831,A,2,2011
84331,001900,2.831,3.14,A,2,2011
84332,001910,10.13,10.43,A,1,2011
84333,001890,0,0.186,N,4,2011
84334,001890,0.186,0.23,N,2,2011
84335,001890,0.23,1.724,N,2,2011
84336,001900,1.491,1.68,N,4,2011
84337,001890,1.724,2.164,N,2,2011
84338,001910,10.43,14.901,N,2,2011
84339,001910,14.901,15.78,N,2,2011
84340,001910,15.78,20.2,N,2,2011
84341,001910,20.2,20.5,N,3,2011
84342,001910,20.5,21.14,N,3,2011
84343,001910,21.14,23.44,N,2,2011
84344,001910,23.44,23.94,N,3,2011
84345,001910,23.94,26.29,N,2,2011
84346,001910,26.29,26.671,N,2,2011
84347,001910,26.671,26.938,N,3,2011
84348,001910,26.938,27.462,N,3,2011
84349,001910,27.462,30.61,N,2,2011
84350,001910,30.61,31.55,N,2,2011
84351,001910,31.55,33.83,N,2,2011
84352,001910,33.83,34.7,N,2,2011
84353,001910,34.7,34.959,N,2,2011
84354,001910,35.004,38.133,N,2,2011
84355,001910,38.133,38.4,N,2,2011
84356,001910,38.4,39.73,N,2,2011
84357,001910,39.73,43.3,N,4,2011
84358,001910,43.3,43.963,N,4,2011
84359,001910,43.963,44.2,N,2,2011
84360,001910,44.2,46.1,N,2,2011
84361,001910,46.1,46.6,N,3,2011
84362,001910,46.6,50,N,2,2011
84363,001910,50,50.382,N,2,2011
84364,001910,50.382,51.568,N,2,2011
84365,001910,51.568,53,N,2,2011
84366,001910,53,54,N,3,2011
84367,001910,54,54.5,N,2,2011
84368,001910,54.5,55,N,3,2011
84369,001910,55,65.043,N,2,2011
84370,001910,65.043,65.682,N,3,2011
84371,001910,65.682,66.22,N,2,2011
84372,001910,66.22,66.946,N,2,2011
84373,001910,66.975,70.1,N,2,2011
84374,001910,70.1,75.75,N,2,2011
84375,001910,75.75,81.67,N,2,2011
84376,001910,81.67,87.605,N,2,2011
84377,001910,87.605,90.04,N,2,2011
84378,001910,90.066,98,N,2,2011
84379,001910,98,106,N,2,2011
84380,001910,106,113.8,N,2,2011
84381,001910,113.8,114.393,N,2,2011
84382,001910,114.393,121.307,N,2,2011
84383,001910,121.307,128.229,N,2,2011
84384,001910,128.229,135.75,N,2,2011
84385,001910,135.75,143.5,N,2,2011
84386,001910,143.5,144,N,3,2011
84387,001910,144,151.4,N,2,2011
84388,001910,151.4,160.4,N,2,2011
84389,001910,160.4,169.74,N,2,2011
84390,001910,169.74,170.7,N,3,2011
84391,001910,170.7,171.44,N,2,2011
84392,001910,171.44,172.21,N,3,2011
84393,001910,172.21,174.107,N,2,2011
84394,001910,174.107,174.41,N,2,2011
84395,001900,1.68,1.935,D,2,2011
84396,001900,1.935,2.602,D,2,2011
84397,001900,2.602,2.831,D,2,2011
84398,001901,2.831,3.29,A,2,2011
84399,001902,0.275,0.381,A,1,2011
84400,001902,0.186,0.275,N,2,2011
84401,007351,48.505,49.681,A,5,2011
84402,002070,308.709,310.635,A,2,2011
84403,002070,310.635,312.007,A,2,2011
84404,002070,312.007,312.847,A,2,2011
84405,002070,312.847,313.936,A,2,2011
84406,002070,313.936,320.08,A,2,2011
84407,002070,320.08,325.04,A,2,2011
84408,002070,325.04,326.28,A,2,2011
84409,002070,326.28,327.64,A,2,2011
84410,002070,327.64,331.427,A,2,2011
84411,002070,331.427,333.435,A,2,2011
84412,002070,333.435,336.85,A,2,2011
84413,002070,336.85,340.08,A,2,2011
84414,002070,340.08,343.35,A,2,2011
84415,002070,343.35,346.226,A,2,2011
84416,002070,346.226,349.22,A,2,2011
84417,002070,349.22,353.05,A,2,2011
84418,002070,0,1.35,N,2,2011
84419,002070,1.35,1.578,N,2,2011
84420,002070,9.647,16.53,N,2,2011
84421,002070,16.53,22.129,N,2,2011
84422,002070,24.84,25.439,N,4,2011
84423,002070,25.439,32.75,N,2,2011
84424,002070,32.75,40.116,N,2,2011
84425,002070,40.116,41.08,N,4,2011
84426,002070,41.08,42.587,N,4,2011
84427,002070,42.587,44.17,N,4,2011
84428,002070,44.17,44.38,N,4,2011
84429,002070,44.38,45.8,N,4,2011
84430,002070,45.8,46.828,N,4,2011
84431,002070,46.828,47.25,N,4,2011
84432,007351,47.25,48.131,N,4,2011
84433,007351,48.131,48.505,N,2,2011
84434,002070,49.829,50.05,N,4,2011
84435,002070,50.05,50.429,N,6,2011
84436,002070,50.429,51.96,N,4,2011
84437,002070,52.12,52.812,N,4,2011
84438,002070,95.308,95.467,N,2,2011
84439,002070,95.467,96.05,N,2,2011
84440,002070,96.05,103.837,N,2,2011
84441,002070,103.837,104.337,N,3,2011
84442,002070,104.337,105.94,N,2,2011
84443,002070,106,112.91,N,2,2011
84444,002070,112.98,118.75,N,2,2011
84445,002070,118.75,124.634,N,2,2011
84446,002070,124.634,131.25,N,2,2011
84447,002070,131.25,136.42,N,2,2011
84448,002070,136.42,138,N,2,2011
84449,002070,138,144.75,N,2,2011
84450,002070,144.75,151.5,N,2,2011
84451,002070,151.5,157.2,N,2,2011
84452,002070,157.2,164.1,N,2,2011
84453,002070,164.1,171,N,2,2011
84454,002070,171,178.1,N,2,2011
84455,002070,178.1,186.16,N,2,2011
84456,002070,186.16,186.978,N,2,2011
84457,002070,186.978,187.3,N,2,2011
84458,002070,187.3,191.165,N,2,2011
84459,002070,191.165,191.558,N,2,2011
84460,002070,191.558,193,N,2,2011
84461,002070,193,193.9,N,3,2011
84462,002070,193.9,194.83,N,3,2011
84463,002070,194.83,195.483,N,2,2011
84464,002070,195.53,196.039,N,2,2011
84465,002240,248.555,248.88,N,4,2011
84466,002240,248.88,252.9,N,2,2011
84467,002240,252.9,253.9,N,2,2011
84468,002240,253.9,263.484,N,2,2011
84469,002240,263.484,263.77,N,2,2011
84470,002070,263.77,273.75,N,2,2011
84471,002240,263.77,265.043,N,2,2011
84472,002240,265.043,265.268,N,2,2011
