id,segcode,bmp,emp,direction,roughness,year
128750,002200,110.429,110.721,N,3.36,2013
128751,002200,110.721,112.44,N,3.05,2013
128752,002200,112.44,116.767,N,3.97,2013
128753,002200,116.767,116.998,N,4.05,2013
128754,002202,116.998,118.951,N,3.8,2013
128755,002200,118.951,120.482,N,4.03,2013
128756,002200,120.482,121.139,N,4.03,2013
128757,002200,121.139,125.674,N,4.08,2013
128758,002200,125.674,130.849,N,3.95,2013
128759,002200,130.849,134.526,N,3.31,2013
128760,002200,134.526,135.625,N,2.95,2013
128761,002200,135.625,137.423,N,3.24,2013
128762,002200,137.423,142.47,N,3.62,2013
128763,002201,0,0.232,N,2.14,2013
128764,002201,0.232,1.187,N,2.38,2013
128765,002490,0,0.759,N,2.69,2013
128766,002490,0.759,6.063,N,2.52,2013
128767,002490,6.063,7.204,N,2.28,2013
128768,002490,7.204,7.842,N,1.83,2013
128769,002490,7.842,11.444,N,2.26,2013
128770,002490,11.444,12.42,N,2.47,2013
128771,002440,0,0.452,N,1.9,2013
128772,002440,0.452,0.72,N,1.67,2013
128773,002440,0.72,2.27,N,3.45,2013
128774,002440,2.27,2.844,N,2.92,2013
128775,002440,2.844,8,N,3.17,2013
128776,002440,8,13,N,3.09,2013
128777,002440,13,13.31,N,3.21,2013
128778,002440,13.31,14.812,N,3.63,2013
128779,002440,14.812,15.058,N,1.82,2013
128780,002440,15.058,18.35,N,3.19,2013
128781,002440,18.35,19.73,N,1.99,2013
128782,002440,19.73,20.442,N,2.06,2013
128783,002440,20.442,20.95,N,2.56,2013
128784,002440,20.95,21.93,N,3.03,2013
128785,002440,21.93,24.409,N,2.47,2013
128786,002260,0,0.25,N,3.61,2013
128787,002260,0.25,4.3,N,3.74,2013
128788,002260,4.3,5,N,3.06,2013
128789,002260,5,8.092,N,3.82,2013
128790,002170,0,5.7,N,3.5,2013
128791,002170,5.7,11.413,N,3.15,2013
128792,002170,11.413,19.89,N,3,2013
128793,002170,19.89,28.9,N,1.46,2013
128794,002170,28.9,33.71,N,2.95,2013
128795,002170,33.71,38.769,N,3.34,2013
128796,002170,38.769,47.7,N,3.49,2013
128797,002170,47.7,48.487,N,3.42,2013
128798,002170,48.487,54.56,N,3.47,2013
128799,002170,54.56,60,N,3.09,2013
128800,002170,60,68.3,N,3.87,2013
128801,002170,68.3,76.682,N,3.79,2013
128802,002170,76.682,84.6,N,3.2,2013
128803,002170,84.6,90.785,N,2.85,2013
128804,002170,90.785,92.089,N,1.97,2013
128805,002170,92.089,92.24,N,1.39,2013
128806,001021,4.062,4.206,D,1.52,2013
128807,001020,4.116,4.309,A,2.01,2013
128808,002010,0,1.2,N,2.69,2013
128809,002010,1.2,1.664,N,1.95,2013
128810,002010,1.664,2.327,N,2.12,2013
128811,002010,2.327,7.35,N,3.73,2013
128812,002010,7.35,8.24,N,3.26,2013
128813,002010,8.24,14.419,N,3.8,2013
128814,002010,14.419,20,N,2.8,2013
128815,002010,20,26,N,3.08,2013
128816,002010,26,30.422,N,3.03,2013
128817,002010,30.422,30.65,N,1.83,2013
128818,002010,30.65,31.91,N,1.92,2013
128819,002010,31.91,39.5,N,2.62,2013
128820,002010,39.5,45,N,2.7,2013
128821,002010,45,47,N,2.42,2013
128822,002010,47,54.126,N,2.34,2013
128823,001650,0,8.21,N,3.16,2013
128824,001650,8.21,9.46,N,3.03,2013
128825,001650,9.66,14.255,N,3.37,2013
128826,001640,12.131,13.2,A,2.39,2013
128827,001640,13.2,14.65,A,2.43,2013
128828,001640,0,7.916,N,3.51,2013
128829,001640,7.916,12.131,N,2.57,2013
128830,001640,14.65,15.44,N,2.22,2013
128831,001640,12.131,13.2,D,2.58,2013
128832,001640,13.2,14.65,D,2.38,2013
128833,001990,0,2.289,N,2.33,2013
128834,001990,2.289,2.65,N,2.8,2013
128835,001990,2.65,3.838,N,3.3,2013
128836,001990,3.838,6.5,N,3.21,2013
128837,001990,6.5,7.11,N,2.61,2013
128838,001990,7.11,11.1,N,2.27,2013
128839,001990,11.1,11.6,N,2.19,2013
128840,001990,11.6,15.818,N,2.15,2013
128841,001990,15.818,16.154,N,3.02,2013
128842,015868,16.154,16.766,N,2.68,2013
128843,015912,44.645,47.303,N,3.48,2013
128844,001990,47.303,47.46,N,3.17,2013
128845,001990,47.46,50.089,N,3.64,2013
128846,001990,50.089,51.67,N,2.64,2013
128847,001990,51.67,54,N,3.31,2013
128848,001990,54,56.488,N,3.32,2013
128849,001990,56.488,57.179,N,3,2013
128850,007995,57.179,58.96,N,3.01,2013
128851,007995,58.96,62.77,N,2.98,2013
128852,001990,63.27,65.996,N,2.55,2013
128853,001990,65.996,66.7,N,3.2,2013
128854,001990,66.7,70,N,3.86,2013
128855,001990,70,71,N,3.61,2013
128856,001990,71,80.7,N,3.7,2013
128857,001990,80.7,81.164,N,3.22,2013
128858,001990,81.164,82,N,3.02,2013
128859,001990,82.06,82.764,N,3.2,2013
128860,001990,82.764,86,N,3.53,2013
128861,001990,86,86.6,N,3.54,2013
128862,001990,86.6,91.1,N,3.47,2013
128863,001990,91.1,97.3,N,2.52,2013
128864,001990,97.3,101.474,N,2.98,2013
128865,001990,101.474,101.866,N,3.09,2013
128866,001990,101.866,104.5,N,2.96,2013
128867,001990,104.5,105.045,N,3.2,2013
128868,001990,105.045,106.866,N,3.06,2013
128869,001990,106.866,108,N,2.59,2013
128870,001990,108,113.546,N,3.31,2013
128871,001990,114.112,115.468,N,2.58,2013
128872,001990,115.468,116,N,2.53,2013
128873,001990,116,120.193,N,3.92,2013
128874,001990,120.193,120.9,N,3.74,2013
128875,001990,120.9,122.9,N,3.98,2013
128876,001990,122.9,131,N,3.88,2013
128877,001990,131,131.6,N,2.67,2013
128878,001990,131.6,132.937,N,3.57,2013
128879,001990,132.937,142.974,N,3.36,2013
128880,001990,142.974,143.409,N,2.58,2013
128881,001990,143.409,143.873,N,2.63,2013
128882,001990,143.873,144.43,N,1.86,2013
128883,001990,144.43,145,N,2.67,2013
128884,001990,145,145.56,N,2.99,2013
128885,001990,145.56,150.75,N,2.14,2013
128886,001990,150.75,156.052,N,2.55,2013
128887,001620,0,0.652,N,3.65,2013
128888,001620,0.652,1.295,N,4.06,2013
128889,001620,1.295,10.25,N,3.92,2013
128890,001620,10.25,19,N,4.16,2013
128891,001620,19,25.8,N,4.12,2013
128892,001620,25.8,31.5,N,4.09,2013
128893,001620,31.5,37.23,N,4.02,2013
128894,001810,0,2.21,N,3.81,2013
128895,001810,2.21,2.943,N,2.69,2013
128896,001830,0,5.51,N,3.44,2013
128897,002390,0,0.74,N,2.97,2013
128898,001940,0.02,7.7,N,3.34,2013
128899,001940,7.7,15.41,N,3.36,2013
128900,001940,15.41,15.89,N,2.3,2013
128901,001940,15.89,22,N,2.95,2013
128902,001940,22,23.544,N,3.05,2013
128903,001940,23.544,26.906,N,1.71,2013
128904,001940,26.906,30.819,N,2.48,2013
128905,002530,0,0.992,N,2.8,2013
128906,002180,1.17,1.8,A,2.8,2013
128907,002180,0,1.17,N,2.61,2013
128908,002180,1.8,6.8,N,2.82,2013
128909,002180,6.8,8.948,N,2.53,2013
128910,002180,1.17,1.8,D,2.6,2013
128911,002150,1.432,7.21,N,3.14,2013
128912,002150,7.21,9.278,N,3.19,2013
128913,002000,67.86,68.026,N,1.98,2013
128914,001980,0.06,6.02,N,2.55,2013
128915,001980,6.02,7.08,N,2.21,2013
128916,001980,7.08,10,N,2.8,2013
128917,001980,10,14,N,2.73,2013
128918,001980,14,21,N,2.92,2013
128919,001980,21,28.2,N,2.6,2013
128920,001980,28.2,28.79,N,2.18,2013
128921,002030,0,1.989,N,3.71,2013
128922,016297,0.01,0.05,N,3.04,2013
128923,002210,0.05,0.25,N,3.67,2013
128924,002210,0.25,4.648,N,3.28,2013
128925,002210,4.648,5.068,N,3.26,2013
128926,002210,5.155,6.888,N,3.09,2013
128927,002210,6.888,7.349,N,2.54,2013
128928,002210,7.349,7.835,N,2.13,2013
128929,007630,0,0.129,N,2.37,2013
128930,002230,73.659,74.055,N,2,2013
128931,002230,74.055,80.925,N,2.17,2013
128932,002230,80.925,80.946,N,1.81,2013
128933,002230,80.946,82,N,3.49,2013
128934,002230,82,87.248,N,4.16,2013
128935,002230,87.248,92.192,N,4.15,2013
128936,002230,92.192,92.765,N,4.03,2013
128937,002230,92.765,102.139,N,3.75,2013
128938,002230,102.139,105.6,N,3.96,2013
128939,002230,105.6,110.95,N,4.32,2013
128940,002230,110.95,112.1,N,3.17,2013
128941,002230,112.1,112.791,N,3.16,2013
128942,002230,112.791,114.4,N,3.37,2013
128943,002230,114.4,115.526,N,3.65,2013
128944,002230,115.526,115.85,N,2.42,2013
128945,002230,115.85,117.16,N,2.64,2013
128946,002230,117.16,118.5,N,3.65,2013
128947,002230,118.5,119.68,N,3.65,2013
128948,002230,119.68,122.5,N,3.52,2013
128949,002230,122.5,123,N,3.56,2013
128950,002230,123,124.1,N,3.33,2013
128951,002230,124.1,125.94,N,3.28,2013
128952,002230,125.94,126.29,N,3.07,2013
128953,002230,126.29,126.59,N,2.88,2013
128954,002230,126.59,127.1,N,3.35,2013
128955,002230,127.1,128.219,N,3.18,2013
128956,002230,128.219,128.535,N,1.6,2013
128957,002230,128.535,129.12,N,2.43,2013
128958,002230,129.12,136.59,N,3.17,2013
128959,002230,136.59,142.25,N,3.32,2013
128960,002230,142.25,148.25,N,3.14,2013
128961,002230,148.25,155.5,N,2.86,2013
128962,002230,155.5,162.9,N,2.99,2013
128963,002230,162.9,172.64,N,4.09,2013
128964,002230,172.64,178.8,N,4.11,2013
128965,002230,178.8,185.125,N,4.08,2013
128966,002230,185.125,189.75,N,3.95,2013
128967,002230,189.75,190,N,3.87,2013
128968,002230,190,199,N,3.02,2013
128969,002230,199,208,N,3.14,2013
128970,002230,208,213.3,N,2.95,2013
128971,002230,213.3,213.75,N,2.63,2013
128972,002230,213.75,217.122,N,2.88,2013
128973,002230,217.122,226.95,N,3.93,2013
128974,002230,226.95,227.405,N,2.28,2013
128975,002230,227.405,236,N,3.41,2013
128976,002230,236,244.325,N,3.52,2013
128977,002231,0,3.599,N,2.19,2013
128978,002300,0,1.1,N,2.89,2013
128979,002300,1.1,7.48,N,2.81,2013
128980,002300,7.48,13.3,N,3.44,2013
128981,002300,13.3,14.6,N,3.6,2013
128982,002300,14.6,15.77,N,3.25,2013
128983,002300,15.77,18.12,N,4.02,2013
128984,002300,18.12,20.7,N,3.35,2013
128985,002300,20.7,22.022,N,3.47,2013
128986,002300,22.284,22.78,N,3.45,2013
128987,002300,22.78,23.009,N,3.38,2013
128988,002300,23.009,27.262,N,3.26,2013
128989,002300,27.262,30.676,N,2.82,2013
128990,005100,0.756,5.824,N,3.42,2013
128991,005100,5.824,12.305,N,3.3,2013
128992,005100,12.305,16.654,N,3.22,2013
128993,002190,0,6,N,3.85,2013
128994,002190,6,12,N,3.95,2013
128995,002190,12,19.775,N,3.8,2013
128996,002190,19.775,29,N,3.38,2013
128997,002190,29,36.7,N,3.86,2013
128998,002190,36.7,42,N,2.81,2013
128999,002190,42,52,N,2.62,2013
129000,002190,52,60,N,3.76,2013
129001,002190,60,68,N,3.8,2013
129002,002190,68,76.004,N,3.85,2013
129003,002190,82.68,82.9,N,3.03,2013
129004,002190,82.9,90.5,N,3.68,2013
129005,002190,90.5,98.64,N,3.71,2013
129006,002310,0,9.5,N,4.21,2013
129007,002310,9.5,13,N,2.64,2013
129008,002310,13,14.75,N,2.99,2013
129009,002310,14.75,17.2,N,2.69,2013
129010,002310,17.2,21.002,N,2.92,2013
129011,002310,21.002,23.608,N,3.26,2013
129012,002310,23.608,26.2,N,2.9,2013
129013,002310,26.2,32.86,N,3.37,2013
129014,002310,32.86,33.978,N,2.77,2013
129015,002311,0,0.337,N,2.32,2013
129016,002520,0,9.133,N,4.22,2013
129017,001790,60.628,67.1,N,2.86,2013
129018,001790,67.1,69.2,N,3.33,2013
129019,001790,69.2,74.3,N,3.13,2013
129020,001790,74.3,81.5,N,3.27,2013
129021,001790,81.5,82.328,N,2.7,2013
129022,001790,82.328,86.9,N,2.88,2013
129023,001790,86.9,91.81,N,2.53,2013
129024,001790,91.81,93.4,N,2.94,2013
129025,001790,93.4,94,N,2.3,2013
129026,001790,94,96.16,N,2.79,2013
129027,001790,96.16,96.373,N,2.06,2013
129028,001880,0,2.8,N,2.84,2013
129029,001880,2.8,11.686,N,3.48,2013
129030,006780,0,0.125,N,4.08,2013
129031,025238,0.125,0.375,N,4.38,2013
129032,006780,0.375,2.198,N,4.13,2013
129033,006800,0,0.13,N,2.47,2013
129034,001950,0,0.394,N,2.29,2013
129035,001950,0.394,8,N,2.89,2013
129036,001950,8,8.78,N,3.79,2013
129037,001950,8.78,13.1,N,3.58,2013
129038,001950,13.1,14.8,N,2.38,2013
129039,001950,14.8,23.065,N,4.11,2013
129040,005320,0,1,N,2.55,2013
129041,005320,1,2.735,N,3.61,2013
129042,016410,2.735,3.123,N,3.71,2013
129043,005320,3.23,4.4,N,3.32,2013
129044,005320,4.4,4.7,N,2.9,2013
129045,005320,4.7,5.6,N,3.02,2013
129046,005320,5.6,11.1,N,3.07,2013
129047,005320,11.1,16.319,N,3.08,2013
129048,001610,29.806,30.29,N,2.46,2013
129049,001610,30.29,31.4,N,3.22,2013
129050,001610,31.4,32.4,N,2.76,2013
129051,001610,32.4,38.25,N,3.01,2013
129052,001610,38.25,42,N,2.93,2013
129053,001610,42,42.5,N,2.76,2013
129054,001610,42.5,49.5,N,4.01,2013
129055,001610,49.5,52,N,4.43,2013
129056,001610,52,54.695,N,4.24,2013
129057,001610,54.695,55.416,N,2.73,2013
129058,001610,55.416,55.66,N,2.61,2013
129059,001610,55.66,62.975,N,3.07,2013
129060,001611,44.6,44.83,N,2.52,2013
129061,001611,44.83,46.18,N,2.6,2013
129062,001591,0,0.25,A,3.14,2013
129063,001540,474.242,474.716,A,1.87,2013
129064,001590,0,0.527,N,2.21,2013
129065,001590,0.527,6.82,N,3.02,2013
129066,001590,6.82,9.669,N,3.19,2013
129067,001590,9.669,10.92,N,2.86,2013
129068,001590,10.92,11.65,N,3.22,2013
129069,001590,11.65,12.9,N,2.88,2013
129070,001590,12.9,14.95,N,3.27,2013
129071,016038,14.95,16.03,N,3.2,2013
129072,001590,16.03,17.01,N,3.11,2013
129073,016038,17.01,17.83,N,3.1,2013
129074,001590,17.83,19.01,N,3.22,2013
129075,016038,19.01,19.37,N,3.06,2013
129076,001590,19.39,19.785,N,3.24,2013
129077,001590,19.785,20.7,N,4.16,2013
129078,001590,20.7,21.812,N,4.18,2013
129079,001590,21.831,25,N,4.36,2013
129080,001590,25,25.122,N,4.16,2013
129081,026811,25.196,26.65,N,3.39,2013
129082,001590,26.65,28.515,N,3.7,2013
129083,001610,29.74,29.806,N,3.05,2013
129084,001590,64.35,64.54,N,2.71,2013
129085,001590,64.54,66.054,N,3.25,2013
129086,001590,66.054,66.765,N,2.86,2013
129087,001590,66.765,70.28,N,3.62,2013
129088,001590,70.28,70.9,N,3.17,2013
129089,001590,70.9,71.4,N,3.31,2013
129090,001590,71.4,80.184,N,3.3,2013
129091,001540,474.716,475.075,N,2.44,2013
129092,001540,475.075,475.731,N,2.68,2013
129093,001590,28.515,28.725,D,2.29,2013
129094,001540,474,474.242,N,1.86,2013
129095,001910,10.13,10.43,A,3.24,2013
129096,001910,10.43,14.901,N,3.85,2013
129097,001910,14.901,15.78,N,2.49,2013
129098,001910,15.78,20.2,N,2.91,2013
129099,001910,20.2,20.5,N,2.93,2013
129100,001910,20.5,21.14,N,2.7,2013
129101,001910,21.14,23.44,N,2.73,2013
129102,001910,23.44,23.94,N,2.91,2013
129103,001910,23.94,26.29,N,3.02,2013
129104,001910,26.29,26.671,N,2.71,2013
129105,001910,26.671,26.938,N,3.13,2013
129106,001910,26.938,27.462,N,3.09,2013
129107,001910,27.462,30.61,N,2.94,2013
129108,001910,30.61,31.55,N,2.85,2013
129109,001910,31.55,33.83,N,3.01,2013
129110,001910,33.83,34.7,N,3.33,2013
129111,001910,34.7,34.959,N,2.54,2013
129112,001910,35.004,38.133,N,2.92,2013
129113,001910,38.133,38.4,N,2.92,2013
129114,001910,38.4,39.73,N,3.13,2013
129115,001910,39.73,43.3,N,3.92,2013
129116,001910,43.3,43.963,N,3.69,2013
129117,001910,43.963,44.2,N,3.23,2013
129118,001910,44.2,46.1,N,4.06,2013
129119,001910,46.1,46.6,N,4.29,2013
129120,001910,46.6,50,N,3.95,2013
129121,001910,50,50.382,N,3.98,2013
129122,001910,50.382,51.568,N,4.09,2013
129123,001910,51.568,53,N,3.04,2013
129124,001910,53,54,N,3.15,2013
129125,001910,54,54.5,N,3.03,2013
129126,001910,54.5,55,N,3.07,2013
129127,001910,55,65.043,N,3.02,2013
129128,001910,65.043,65.682,N,3.1,2013
129129,001910,65.682,66.22,N,2.64,2013
129130,001910,66.22,66.946,N,2.53,2013
129131,001910,66.975,70.1,N,4.02,2013
129132,001910,70.1,75.75,N,3.46,2013
129133,001910,75.75,81.67,N,3.51,2013
129134,001910,81.67,87.605,N,4.01,2013
129135,001910,87.605,90.04,N,2.7,2013
129136,001910,90.066,98,N,3.48,2013
129137,001910,98,106,N,3.59,2013
129138,001910,106,113.8,N,3.45,2013
129139,001910,113.8,114.393,N,3.03,2013
129140,001910,114.393,121.307,N,2.91,2013
129141,001910,121.307,128.229,N,2.73,2013
129142,001910,128.229,135.75,N,2.76,2013
129143,001910,135.75,143.5,N,2.68,2013
129144,001910,143.5,144,N,2.16,2013
129145,001910,144,151.4,N,3.18,2013
129146,001910,151.4,160.4,N,3.08,2013
129147,001910,160.4,169.74,N,3.04,2013
129148,001910,169.74,170.7,N,2.68,2013
129149,001910,170.7,171.44,N,2.73,2013
129150,001910,171.44,172.21,N,2.58,2013
129151,001910,172.21,174.107,N,2.7,2013
129152,001910,174.107,174.41,N,2.64,2013
129153,002070,25.3,26,A,2.63,2013
129154,007351,48.505,49.681,A,2.71,2013
129155,002070,52.12,52.812,A,2.85,2013
129156,002070,307.45,307.695,A,2.57,2013
129157,002070,307.695,308.192,A,3.89,2013
129158,002070,308.192,308.677,A,3.31,2013
129159,002070,308.677,310.635,A,3.76,2013
129160,002070,310.635,312.007,A,3.48,2013
129161,002070,312.007,312.847,A,3.61,2013
129162,002070,312.847,313.936,A,3.38,2013
129163,002070,313.936,320.08,A,3.78,2013
129164,002070,320.08,325.04,A,3.73,2013
129165,002070,325.04,326.28,A,3.38,2013
129166,002070,326.28,327.64,A,3.64,2013
129167,002070,327.64,331.93,A,3.42,2013
129168,002070,331.93,333.435,A,3.48,2013
129169,002070,333.435,336.85,A,3.79,2013
129170,002070,336.85,340.08,A,4.37,2013
129171,002070,340.08,343.35,A,4.29,2013
129172,002070,343.35,346.226,A,3.98,2013
129173,002070,346.226,349.22,A,3.64,2013
129174,002070,349.22,353.05,A,3.68,2013
129175,002070,0,1.35,N,3.41,2013
129176,002070,1.35,1.578,N,2.87,2013
129177,002070,9.647,16.53,N,3.45,2013
129178,002070,16.53,22.129,N,3.04,2013
129179,002070,24.84,25.3,N,1.7,2013
129180,002070,26,32.75,N,2.77,2013
129181,002070,32.75,33.2,N,2.95,2013
129182,002070,33.2,33.4,N,1.75,2013
129183,002070,33.4,40.116,N,2.97,2013
129184,002070,40.116,41.08,N,2.64,2013
129185,002070,41.08,42.587,N,3.15,2013
129186,002070,42.587,44.17,N,3.17,2013
129187,002070,44.17,44.38,N,3.06,2013
129188,002070,44.38,45.8,N,2.93,2013
129189,002070,45.8,46.828,N,2.75,2013
129190,002070,46.828,47.25,N,3.03,2013
129191,007351,47.25,48.131,N,2.48,2013
129192,007351,48.131,48.505,N,3.25,2013
129193,002070,49.829,50.05,N,1.25,2013
129194,002070,50.05,50.429,N,1.53,2013
129195,002070,50.429,51.96,N,3.37,2013
129196,002070,95.467,96.05,N,3.14,2013
129197,002070,96.05,103.837,N,2.96,2013
129198,002070,103.837,104.337,N,2.93,2013
129199,002070,104.337,105.94,N,3.02,2013
129200,002070,106,112.91,N,2.75,2013
129201,002070,112.98,118.75,N,3.24,2013
129202,002070,118.75,124.634,N,3.17,2013
129203,002070,124.634,131.25,N,3.82,2013
129204,002070,131.25,136.42,N,3.74,2013
129205,002070,136.42,138,N,3.57,2013
129206,002070,138,144.75,N,3.75,2013
129207,002070,144.75,151.5,N,3.9,2013
129208,002070,151.5,157.2,N,4.04,2013
129209,002070,157.2,164.1,N,3.36,2013
129210,002070,164.1,171,N,3.26,2013
129211,002070,171,181.1,N,3.87,2013
129212,002070,181.1,186.16,N,2.82,2013
129213,002070,186.16,186.978,N,4.02,2013
129214,002070,186.978,187.3,N,3.25,2013
129215,002070,187.3,191.165,N,4.01,2013
129216,002070,191.165,191.558,N,2.69,2013
129217,002070,191.558,193,N,2.68,2013
129218,002070,193,193.9,N,3.15,2013
129219,002070,193.9,194.83,N,2.81,2013
129220,002070,194.83,195.483,N,3.71,2013
129221,002070,195.53,196.039,N,2.61,2013
129222,002240,248.555,248.88,N,3.47,2013
129223,002240,248.88,252.9,N,3.44,2013
129224,002240,252.9,253.9,N,3.93,2013
129225,002240,253.9,263.484,N,3.91,2013
129226,002240,263.484,263.77,N,3.84,2013
129227,002070,263.77,273.75,N,3.85,2013
129228,002240,263.77,265.043,N,3.83,2013
129229,002240,265.043,265.268,N,3.68,2013
129230,002240,265.268,266.768,N,3.59,2013
129231,002240,266.768,270.62,N,3.93,2013
129232,002240,270.62,271,N,3.89,2013
129233,002240,271,272,N,3.87,2013
129234,002070,273.75,282.83,N,3.92,2013
129235,002070,282.83,288.3,N,3.95,2013
129236,002070,288.3,294,N,4.12,2013
129237,002070,294,301.105,N,4.32,2013
129238,002070,301.105,301.35,N,3.23,2013
129239,002070,301.35,303.6,N,3.74,2013
129240,002070,303.6,305.4,N,3.32,2013
129241,002070,305.4,306.056,N,2.37,2013
129242,002070,306.056,306.514,N,2.38,2013
129243,002070,306.514,306.9,N,2.27,2013
129244,002070,353.05,360.1,N,3.11,2013
129245,002070,360.1,360.343,N,3.8,2013
129246,002070,360.343,360.572,N,3.52,2013
129247,002070,360.572,361.06,N,3.62,2013
129248,002070,361.06,363.5,N,3.83,2013
129249,002070,363.5,365.923,N,3.84,2013
129250,002070,365.923,368.3,N,2.08,2013
129251,002070,368.3,369,N,2.06,2013
129252,002070,369,377.1,N,4.14,2013
129253,002070,377.1,378.412,N,2.9,2013
129254,002070,378.412,379.856,N,3.1,2013
129255,002070,379.856,382,N,3.26,2013
129256,002070,382,383.74,N,3.48,2013
129257,002070,383.74,385.74,N,3.56,2013
129258,002070,385.74,389.45,N,3.05,2013
129259,002070,389.45,390.9,N,3.31,2013
129260,002070,390.9,391.3,N,3.06,2013
129261,002070,391.3,392.2,N,2.82,2013
129262,002070,392.2,394.7,N,3.15,2013
129263,002070,394.7,395.1,N,4.27,2013
129264,002070,395.1,397.2,N,3.74,2013
129265,002070,397.2,399.5,N,3.32,2013
129266,002070,399.5,400.5,N,3.31,2013
129267,002070,400.5,401.5,N,3.03,2013
129268,002070,401.5,406.3,N,3.61,2013
129269,002070,25.3,26,D,2.84,2013
129270,002070,52.12,52.812,D,2.71,2013
129271,002070,307.45,307.695,D,2.5,2013
129272,002070,307.695,308.192,D,3.02,2013
129273,002070,308.192,308.677,D,3.66,2013
129274,002070,308.677,314,D,3.63,2013
129275,002070,314,320.08,D,3.7,2013
129276,002070,320.08,325.04,D,3.7,2013
129277,002070,325.04,326.28,D,3.18,2013
129278,002070,326.28,327.64,D,3.71,2013
129279,002070,327.64,331.93,D,3.51,2013
129280,002070,331.93,333.435,D,3.21,2013
129281,002070,333.435,336.85,D,3.7,2013
129282,002070,336.85,340.085,D,4.47,2013
129283,002070,340.085,343.35,D,4.51,2013
129284,002070,343.35,346.226,D,3.98,2013
129285,002070,346.226,349.22,D,3.58,2013
129286,002070,349.22,353.05,D,3.33,2013
129287,002240,333.044,333.341,A,1.82,2013
129288,002240,333.341,333.659,A,2.71,2013
129289,004140,1.43,1.478,N,2.58,2013
129290,002073,2.27,2.751,N,1.79,2013
129291,002073,2.751,3.717,N,2.56,2013
129292,002240,333.659,334.374,N,2.29,2013
129293,002240,333.044,333.341,D,1.69,2013
129294,002240,333.341,333.659,D,1.49,2013
129295,002075,320.86,321.092,N,3.89,2013
129296,002075,321.092,321.298,N,3.33,2013
129297,002075,321.298,321.589,N,2.69,2013
129298,002075,321.589,322.139,N,3.8,2013
129299,002075,322.139,322.544,N,3.33,2013
129300,002075,345.971,346.565,N,2.05,2013
129301,002075,346.632,347.863,N,3.67,2013
129302,002075,347.863,348.85,N,3.07,2013
129303,007352,47.28,48.131,D,2.56,2013
129304,007352,48.131,48.358,D,3.19,2013
129305,007352,48.358,49.594,D,2.03,2013
129306,002710,4.709,4.847,N,1.31,2013
129307,002411,3.62,3.74,D,2.8,2013
129308,002410,3.62,3.81,A,2.36,2013
129309,002240,305.743,306.104,A,2.12,2013
129310,002240,138.97,144.5,N,3.04,2013
129311,002240,144.5,149.992,N,3.17,2013
129312,002240,149.992,150.355,N,2.55,2013
129313,002240,150.355,157.8,N,3.6,2013
129314,002240,157.8,165.45,N,3.43,2013
129315,002240,165.45,165.928,N,2.64,2013
129316,002240,272,279.5,N,3.1,2013
129317,002240,279.5,287,N,3.17,2013
129318,002240,287,294.56,N,3.52,2013
129319,002240,294.56,299.114,N,3.86,2013
129320,002240,299.114,299.891,N,4.06,2013
129321,002240,299.891,300.712,N,3.76,2013
129322,002240,300.712,303.7,N,3.29,2013
129323,002240,303.7,304.09,N,3.58,2013
129324,002240,304.09,305.743,N,3.4,2013
129325,002240,334.374,334.9,N,1.41,2013
129326,002240,334.9,335.36,N,2.44,2013
129327,002240,335.36,335.594,N,3.38,2013
129328,002240,335.594,335.88,N,3.93,2013
129329,002240,335.88,338.067,N,4,2013
129330,002240,338.067,338.44,N,2.91,2013
129331,002240,338.44,346.773,N,3.93,2013
129332,002240,346.783,347.5,N,4.05,2013
129333,002240,347.5,347.75,N,3.34,2013
129334,002240,347.75,348,N,2.63,2013
129335,002240,348,356.75,N,4.18,2013
129336,002240,356.75,358.3,N,4.1,2013
129337,002240,358.3,361.6,N,4.13,2013
129338,002240,361.6,364.8,N,4.45,2013
129339,002240,364.8,365.3,N,4.34,2013
129340,002240,365.3,367.5,N,4.33,2013
129341,002240,367.5,368.52,N,4.33,2013
129342,002279,368.52,369.95,N,3.85,2013
129343,002279,369.95,371.8,N,4.29,2013
129344,002279,371.8,372.38,N,4.32,2013
129345,002240,372.9,373.224,N,4.14,2013
129346,002240,373.224,373.5,N,4.11,2013
129347,002240,373.5,374.5,N,3.19,2013
129348,002240,374.5,374.94,N,3.54,2013
129349,002240,375,376.383,N,3.78,2013
129350,002240,376.383,376.78,N,3.54,2013
129351,002240,376.78,377,N,3.52,2013
129352,002240,377,385.5,N,3.79,2013
129353,002240,385.5,394,N,3.69,2013
129354,002240,394,402.5,N,3.68,2013
129355,002240,305.743,306.104,D,3.18,2013
129356,002241,0,2.053,N,2.56,2013
129357,002241,2.053,2.974,N,3.5,2013
129358,002040,217.186,218.639,A,2.45,2013
129359,002040,334.006,335.391,A,4.11,2013
129360,002040,335.391,335.778,A,3.71,2013
129361,002040,0,0.61,N,2.59,2013
129362,002040,21.53,25.9,N,3.22,2013
129363,002040,25.9,26.86,N,2.83,2013
129364,002040,26.86,27.94,N,3.31,2013
129365,002040,27.94,31.175,N,2.04,2013
129366,002040,172.595,173.396,N,3.15,2013
129367,002040,173.396,174.9,N,3.05,2013
129368,002040,174.9,176.3,N,2.65,2013
129369,002040,176.3,177.51,N,2.68,2013
129370,002040,177.51,180.65,N,3.72,2013
129371,002040,180.65,181.256,N,3.21,2013
