id,segcode,bmp,emp,dir,cracking,year
61734,002140,16.425,17.16,N,5,2000
61726,025246,34.572,34.638,N,5,2000
61759,002470,31.5,37.07,N,2,2000
61753,002140,113.093,116.71,N,4.5,2000
61747,002140,74.11,78.855,N,3.5,2000
61755,002140,119.145,125.905,N,2.8,2000
61756,002140,125.905,130.869,N,3.5,2000
61740,002140,43.5,52.33,N,3.6,2000
61742,002140,56.755,58,N,2,2000
61754,002140,116.71,119.145,N,3.2,2000
61758,002470,24.67,31.5,N,2,2000
61750,002140,91.57,97.54,N,2.6,2000
61743,002140,58,62.92,N,3.2,2000
61746,002140,72.697,74.11,N,3,2000
61741,002140,52.33,56.755,N,2.2,2000
61757,002140,8.405,10.265,D,2.9,2000
61745,002140,69.639,72.697,N,4.7,2000
61751,002140,97.54,105.517,N,3.5,2000
61748,002140,78.855,85.5,N,3.9,2000
61744,002140,62.92,69.639,N,4.5,2000
61749,002140,85.53,91.57,N,3,2000
61752,002140,105.517,113.093,N,3.9,2000
61779,002280,32.259,36.446,N,4.3,2000
61764,002470,52.292,60.059,N,2.4,2000
61773,002280,6.605,9.45,N,5,2000
61778,002280,27.04,32.259,N,3.8,2000
61777,002280,21.91,27.04,N,4,2000
61765,002470,60.059,68.606,N,5,2000
61772,002280,5.75,6.605,N,4.6,2000
61766,002280,0.33,0.9,A,4.5,2000
61775,002280,12.1,17.94,N,5,2000
61762,002470,42.744,45.438,N,2.5,2000
61774,002280,9.45,12.1,N,5,2000
61763,002470,45.438,52.292,N,3,2000
61768,002280,3.281,3.4,A,5,2000
61770,002280,3.638,3.735,A,5,2000
61761,002470,38.258,42.744,N,2.3,2000
61769,002280,3.4,3.638,A,2,2000
61776,002280,17.94,21.91,N,3.7,2000
61760,002470,37.07,38.258,N,2.4,2000
61767,002280,0.9,3.281,A,5,2000
61771,002280,5.12,5.75,N,5,2000
61781,002280,44.781,50.693,N,2.4,2000
61794,002280,3.4,3.638,D,2,2000
61791,002280,0.33,0.9,D,4.5,2000
61787,002270,51.9,52.455,N,5,2000
61790,002280,62.65,67.533,N,4.1,2000
61797,002270,0.626,1.228,N,2.2,2000
61792,002280,0.9,3.281,D,5,2000
61788,002280,54.31,60.25,N,3,2000
61799,002270,1.502,1.838,N,2.4,2000
61785,002270,51.21,51.841,N,5,2000
61789,002280,60.25,62.65,N,4,2000
61784,002270,51.117,51.21,N,2.3,2000
61783,002270,51.068,51.117,N,5,2000
61780,002280,36.446,44.781,N,2.5,2000
61793,002280,3.281,3.4,D,5,2000
61798,002270,1.228,1.502,N,4.5,2000
61782,002280,50.693,54.31,N,3.5,2000
61795,002280,3.638,3.735,D,5,2000
61786,002270,51.841,51.9,N,5,2000
61796,002270,0,0.626,N,2,2000
61813,002270,45.693,46.025,N,2.5,2000
61810,002270,24.368,30.564,N,4.3,2000
61800,002270,1.838,2.1,N,3,2000
61806,002270,10.42,14.6,N,1.7,2000
61815,002270,46.41,50.665,N,4,2000
61816,002270,50.665,50.83,N,1.5,2000
61819,002270,53.394,53.623,N,5,2000
61817,002270,52.455,52.697,N,4.5,2000
61804,002270,5.342,8.403,N,3,2000
61802,002270,2.356,4.7,N,5,2000
61814,002270,46.025,46.41,N,2.5,2000
61807,002270,14.6,18,N,1.7,2000
61805,002270,8.403,10.42,N,2.9,2000
61809,002270,19.112,24.368,N,4.5,2000
61808,002270,18,19.112,N,4.5,2000
61812,002270,43.172,45.693,N,1.5,2000
61801,002270,2.1,2.356,N,5,2000
61818,002270,52.697,53.394,N,5,2000
61811,002270,37.57,43.172,N,1.5,2000
61803,002270,4.7,5.342,N,1.7,2000
61836,002290,24.106,24.547,D,5,2000
61831,002290,21.21,21.449,N,3,2000
61829,002290,20.448,20.78,N,2.7,2000
61837,002500,15.15,21.004,N,2.6,2000
61834,002290,25.95,26.423,N,5,2000
61828,002290,19.946,20.448,N,2,2000
61822,015999,56.79,57.34,N,5,2000
61838,002500,21.004,24,N,2.8,2000
61839,002500,24,28.209,N,2.4,2000
61830,002290,20.78,21.21,N,2.4,2000
61833,002290,24.547,25.95,N,5,2000
61835,002290,26.423,26.561,N,5,2000
61821,002270,54.394,56.79,N,4.6,2000
61827,002290,12.898,19.946,N,5,2000
61823,002270,57.36,58.048,N,4.5,2000
61826,002290,7,12.898,N,5,2000
61832,002290,21.449,21.807,N,3,2000
61820,002270,53.623,54.394,N,4.5,2000
61824,002290,24.106,24.547,A,5,2000
61825,002290,0,7,N,5,2000
61858,002510,0,4.23,N,1.8,2000
61853,002500,115.734,121.38,N,2.6,2000
61843,002500,45,51.875,N,4.5,2000
61849,002500,88.2,97.726,N,2,2000
61859,002510,4.23,8.915,N,0,2000
61852,002500,108.126,115.734,N,2.3,2000
61856,002500,130.304,135.106,N,4,2000
61846,002500,65.9,73,N,2,2000
61850,002500,97.726,103.116,N,2,2000
61840,002500,28.209,30.6,N,2,2000
61844,002500,51.875,58.9,N,2,2000
61851,002500,103.116,108.126,N,2,2000
61847,002500,73,82,N,1.9,2000
61841,002500,30.6,36.5,N,5,2000
61845,002500,58.9,65.9,N,2.2,2000
61848,002500,82,88.2,N,4.2,2000
61854,002500,121.38,126.3,N,2.4,2000
61855,002500,126.3,130.304,N,4,2000
61842,002500,36.5,45,N,4.5,2000
61857,002500,135.106,135.645,N,4,2000
61872,002480,24.271,25.1,N,1.9,2000
61873,002480,25.1,28.386,N,1.8,2000
61876,002460,17,20.5,N,5,2000
61877,002460,20.5,24.68,N,5,2000
61870,002480,18.886,22.7,N,1,2000
61879,002460,29.07,33.276,N,2.2,2000
61862,002450,4.735,6.528,N,2,2000
61874,002460,0,8.627,N,5,2000
61866,002450,19.098,21.025,N,2.5,2000
61861,002450,0,4.735,N,4.7,2000
61867,002480,0,7.929,N,4.3,2000
61864,002450,7.331,14.135,N,4.2,2000
61878,002460,24.68,29.07,N,5,2000
61868,002480,7.929,14.535,N,1.9,2000
61863,002450,6.535,7.331,N,2,2000
61871,002480,22.7,24.271,N,1.5,2000
61869,002480,14.535,18.886,N,2,2000
61865,002450,14.135,19.098,N,2.3,2000
61875,002460,8.627,17,N,5,2000
61860,002510,8.915,13.614,N,0,2000
61897,002460,104.226,109.22,N,2.2,2000
61892,002460,78.236,78.482,N,4,2000
61885,002460,51.708,58.54,N,5,2000
61891,002460,77.858,78.236,N,2,2000
61889,002460,69.803,73.436,N,3.5,2000
61883,002460,43.62,44.73,N,4.9,2000
61899,002460,111.287,115.5,N,5,2000
61880,002460,33.276,34,N,2.6,2000
61886,002460,58.54,58.911,N,1.5,2000
61884,002460,44.73,51.708,N,4.5,2000
61896,002460,102.726,104.226,N,2.1,2000
61890,002460,73.436,77.858,N,1.9,2000
61898,002460,109.22,111.287,N,2.5,2000
61893,002460,78.482,78.857,N,3,2000
61894,002460,78.857,79.285,N,1.9,2000
61895,002460,100,102.726,N,2,2000
61882,002460,38.477,43.62,N,2.5,2000
61887,002460,58.911,66.044,N,2.8,2000
61881,002460,34,38.477,N,1.8,2000
61888,002460,66.044,69.803,N,3.5,2000
61907,002460,141.787,149.549,N,3.5,2000
61918,002460,99.441,100,N,4,2000
61905,002460,136,140.515,N,4,2000
61910,002075,334.2,334.767,N,2.7,2000
61904,002460,131.164,135.83,N,4.5,2000
61909,002460,149.77,155.084,N,3,2000
61906,002460,140.515,141.787,N,4,2000
61917,002075,339.265,339.759,N,2,2000
61915,002075,338.405,338.696,N,2,2000
61916,002075,338.696,339.265,N,2.2,2000
61919,002360,7.62,8.56,N,4.5,2000
61902,002460,120.44,125.44,N,4,2000
61911,002075,334.767,335.318,N,2.1,2000
61913,002075,335.762,338.079,N,1.9,2000
61900,002460,115.5,118.255,N,3.4,2000
61901,002460,118.255,120.44,N,2.4,2000
61914,002075,338.079,338.405,N,2.1,2000
61903,002460,125.44,131.164,N,4.8,2000
61908,002460,149.549,149.77,N,3.5,2000
61912,002075,335.318,335.762,N,2.1,2000
61920,002360,8.56,11.66,N,5,2000
61931,002360,44.358,44.75,N,5,2000
61937,002360,58.052,58.695,N,5,2000
61922,002360,13.315,14,N,5,2000
61934,002360,45.811,46.028,N,5,2000
61927,002360,21.137,29,N,4,2000
61935,002360,46.028,50.476,N,5,2000
61923,002360,14,17.64,N,4.6,2000
61932,002360,44.75,45.332,N,5,2000
61930,002360,40.2,44.358,N,5,2000
61936,002360,57.757,58.052,N,1.9,2000
61938,002360,58.695,59.795,N,5,2000
61933,002360,45.332,45.811,N,5,2000
61921,002360,11.66,13.315,N,5,2000
61928,002360,29,35.28,N,5,2000
61924,002360,17.64,19,N,5,2000
61925,002360,19,21,N,2.8,2000
61926,002360,21,21.137,N,2.2,2000
61939,002360,59.795,63.549,N,2.8,2000
61929,002360,35.28,40.2,N,5,2000
61958,002370,26.228,29.726,N,5,2000
61945,002360,85.199,89.65,N,1.7,2000
61954,002370,10,13.576,N,5,2000
61950,002360,103.9,110.464,N,5,2000
61941,002360,70.47,76.748,N,1.7,2000
61957,002370,22.106,26.228,N,4.5,2000
61948,002360,93.455,98.71,N,3.5,2000
61953,002370,4.752,10,N,2.2,2000
61952,002370,0,4.752,N,3.3,2000
61955,002370,13.576,17.6,N,5,2000
61943,002360,80,82,N,1.8,2000
61956,002370,17.6,22.106,N,5,2000
61940,002360,63.549,70.47,N,2,2000
61942,002360,76.748,80,N,1.8,2000
61949,002360,99,103.9,N,2.5,2000
61947,002360,91.5,93.455,N,2,2000
61946,002360,89.65,91.5,N,2.2,2000
61951,002360,110.464,113.599,N,5,2000
61959,002370,29.726,33.926,N,4.5,2000
61944,002360,82,85.199,N,2,2000
61968,002320,37.483,45.32,N,3.5,2000
61973,002320,64.134,68.714,N,3.5,2000
61967,005510,132.56,133.075,N,2.3,2000
61969,002320,45.32,50.43,N,3.5,2000
61962,005510,112.06,114.86,N,2.7,2000
61971,002320,55.44,58.62,N,2.4,2000
61972,002320,58.62,64.134,N,3.5,2000
61974,002320,0,0.689,N,1.5,2000
61960,005510,100,105.5,N,4.2,2000
61976,002320,0.953,1.323,N,3.5,2000
61961,005510,105.5,112.06,N,3,2000
61970,002320,50.43,55.44,N,3.5,2000
61975,002320,0.689,0.953,N,4.5,2000
61977,002320,1.323,6.31,N,2,2000
61964,005510,121.55,126.54,N,2.4,2000
61979,002320,12.994,14.567,N,3,2000
61966,005510,131.84,132.56,N,2.5,2000
61965,005510,126.54,131.84,N,1.5,2000
61978,002320,6.31,12.994,N,2.3,2000
61963,005510,114.86,121.55,N,3,2000
61984,002330,1.72,1.815,N,4.5,2000
61988,002330,15.7,15.992,N,3.5,2000
61981,002320,19.065,23.438,N,2.5,2000
61993,002330,29.919,35.15,N,4.5,2000
61998,002330,49.208,49.574,N,2.4,2000
61983,002330,2.807,3.28,A,5,2000
61986,002330,10.962,15.188,N,5,2000
61980,002320,14.595,19.065,N,3,2000
61987,002330,15.188,15.7,N,5,2000
61991,002330,16.48,23.137,N,2.9,2000
61990,002330,16.202,16.48,N,3,2000
61995,002330,39.9,44.7,N,4,2000
61989,002330,15.992,16.202,N,2.9,2000
61996,002330,44.7,49.1,N,5,2000
61997,002330,49.1,49.208,N,2.2,2000
61982,002330,1.815,2.807,A,3.5,2000
61994,002330,35.15,39.9,N,3,2000
61985,002330,3.28,10.962,N,5,2000
61999,002330,49.574,51.389,N,2.4,2000
61992,002330,23.137,29.919,N,4.3,2000
62007,001630,0.446,0.65,N,4,2000
62012,001630,7.9,8.25,N,4.5,2000
62014,001630,14.393,18.13,N,4.7,2000
62016,001630,19.849,22.7,N,4.5,2000
62013,001630,8.25,14.393,N,4.5,2000
62010,001630,6.768,7.29,N,5,2000
62004,002340,0,2.737,N,3,2000
62009,001630,6.463,6.768,N,5,2000
62019,001630,37.4,39.058,N,3,2000
62001,002330,1.815,2.807,D,3.5,2000
62017,001630,22.7,32.676,N,4.5,2000
62002,002330,2.807,3.28,D,5,2000
62008,001630,0.65,6.463,N,5,2000
62011,001630,7.29,7.72,N,5,2000
62003,002331,2.04,2.587,N,2.2,2000
62018,001630,32.676,37.4,N,5,2000
62000,002330,51.389,52.714,N,2.4,2000
62005,001630,0,0.446,N,3.5,2000
62015,001630,18.13,19.849,N,4.8,2000
62006,006047,0,0.27,N,5,2000
62026,002130,9.553,10.56,N,4.9,2000
62021,002130,0,2.913,N,5,2000
62037,002160,12.025,13.18,N,4.1,2000
62022,002130,2.913,3.702,N,5,2000
62028,002130,10.771,12.298,N,5,2000
62039,002160,14.172,22.209,N,5,2000
62027,002130,10.56,10.771,N,5,2000
62035,002160,9.74,10.383,N,5,2000
62029,002130,12.298,16.094,N,5,2000
62030,002130,19.387,19.78,N,5,2000
62023,002130,3.702,4.068,N,5,2000
62031,002130,19.78,20.898,N,5,2000
62024,002130,4.068,4.837,N,5,2000
62032,002130,20.898,21.814,N,5,2000
62020,002400,0.01,3.868,N,4.5,2000
62033,002850,0,0.7,N,4.8,2000
62038,002160,13.18,14.172,N,5,2000
62036,002160,10.383,12.025,N,4,2000
62034,002850,0.7,1.31,N,2.7,2000
62025,002130,4.837,9.553,N,5,2000
62053,002200,110.721,110.878,N,1.8,2000
62042,002160,25.258,26.109,N,2,2000
62051,002200,106.941,110.429,N,5,2000
62054,002200,110.878,110.987,N,1.8,2000
62056,002200,111.482,112.44,N,3,2000
62046,002161,27.58,27.65,N,4.5,2000
62059,002202,116.998,118.951,N,4.3,2000
62040,002160,22.209,23.714,N,2,2000
62049,002200,100.78,101.212,N,3,2000
62045,002160,27.289,27.725,N,4.5,2000
62055,002200,110.987,111.482,N,2.6,2000
62048,002200,100.21,100.78,N,3.2,2000
62047,002200,100,100.21,N,4.5,2000
62058,002200,112.739,116.998,N,2.7,2000
62050,002200,101.212,106.941,N,5,2000
62041,002160,23.714,25.258,N,2,2000
62057,002200,112.44,112.739,N,4,2000
62044,002160,26.78,27.289,N,4.5,2000
62043,002160,26.109,26.78,N,1.8,2000
62052,002200,110.429,110.721,N,1.8,2000
62077,002490,8.9,12.42,N,1.4,2000
62063,002200,130.849,134.526,N,4.5,2000
62069,002201,0.685,1.187,N,4.5,2000
62064,002200,134.526,135.625,N,4,2000
62075,002490,7.279,8.2,N,1.8,2000
62078,002440,0,0.478,N,4,2000
62065,002200,135.625,137.423,N,5,2000
62070,002490,0,0.25,N,2,2000
62068,002201,0.237,0.685,N,4.5,2000
62072,002490,0.579,0.753,N,3,2000
62060,002200,118.951,121.139,N,4.5,2000
62079,002440,0.478,0.72,N,3,2000
62066,002200,137.423,142.47,N,4.5,2000
62067,002201,0,0.237,N,3,2000
62074,002490,6.138,7.279,N,2.7,2000
62076,002490,8.2,8.9,N,3.5,2000
62073,002490,0.753,6.138,N,2.7,2000
62071,002490,0.25,0.579,N,3,2000
62061,002200,121.139,125.749,N,2.8,2000
62062,002200,125.749,130.849,N,2.1,2000
62085,002440,13.971,14.37,N,2.4,2000
62080,002440,0.72,2.27,N,4.5,2000
62098,002170,5.651,11.413,N,4.5,2000
62084,002440,13,13.971,N,2.7,2000
62089,002440,15.515,21,N,2.5,2000
62088,002440,15.058,15.515,N,3,2000
62099,002170,11.413,16.225,N,2.5,2000
62087,002440,14.8,15.058,N,4,2000
62082,002440,5,11,N,5,2000
62097,002170,0,5.651,N,4.8,2000
62081,002440,2.27,5,N,4.5,2000
62095,002260,4.792,5.1,N,4.4,2000
62096,002260,5.1,8.092,N,1.9,2000
62092,002440,24.14,24.409,N,3,2000
62090,002440,21,22,N,4,2000
62094,002260,3.955,4.792,N,5,2000
62091,002440,22,24.14,N,3,2000
62093,002260,0,3.955,N,4.4,2000
62083,002440,11,13,N,5,2000
62086,002440,14.37,14.8,N,2.4,2000
62113,002170,82.61,89.782,N,2.2,2000
62101,002170,21.431,28.9,N,2.3,2000
62102,002170,28.9,33.71,N,3.5,2000
62107,002170,48.487,54.566,N,2.8,2000
62100,002170,16.225,21.431,N,2.4,2000
62104,002170,38.9,42.424,N,5,2000
62103,002170,33.71,38.9,N,4,2000
62117,002010,0,0.233,N,4.5,2000
62119,002010,1.2,1.664,N,2.9,2000
62108,002170,54.566,60,N,2.3,2000
62116,001020,4.116,4.29,N,2.9,2000
62110,002170,69.918,71.456,N,5,2000
62118,002010,0.233,1.2,N,3.3,2000
62114,002170,89.782,90.785,N,2.4,2000
62106,002170,47.7,48.487,N,1,2000
62112,002170,76.6,82.61,N,1.4,2000
62105,002170,42.424,47.7,N,4.8,2000
62115,002170,90.785,91.975,N,2,2000
62111,002170,71.456,76.6,N,5,2000
62109,002170,60,69.918,N,5,2000
62135,002010,35.09,39,N,4.5,2000
62126,002010,11.337,14.419,N,4,2000
62139,002010,49.534,54.04,N,4.4,2000
62129,002010,26,30.422,N,5,2000
62131,002010,30.653,31.283,N,2.2,2000
62125,002010,5.67,11.337,N,3.2,2000
62121,002010,2.039,2.327,N,3.1,2000
62127,002010,14.419,18.041,N,4.5,2000
62124,002010,4.48,5.67,N,3.2,2000
62123,002010,3.94,4.48,N,3.3,2000
62133,002010,31.844,33.662,N,4.8,2000
62130,002010,30.422,30.653,N,3,2000
62122,002010,2.327,3.94,N,2.6,2000
62128,002010,18.041,26,N,4.5,2000
62137,002010,43.802,45.014,N,4.2,2000
62134,002010,33.662,35.09,N,4.5,2000
62120,002010,1.664,2.039,N,3.2,2000
62136,002010,39,43.802,N,4.3,2000
62132,002010,31.283,31.844,N,3,2000
62138,002010,45.014,49.534,N,3.9,2000
62158,001990,2.289,2.65,N,4.8,2000
62142,001650,8.207,9.145,N,5,2000
62159,001990,2.65,3.838,N,1.8,2000
62156,001990,0,1.648,N,5,2000
62149,001640,13.2,14.65,A,3,2000
62145,001650,9.765,13.05,N,5,2000
62151,001640,7.4,7.916,N,5,2000
62153,001640,14.65,15.44,N,3.5,2000
62143,001650,9.145,9.46,N,5,2000
62157,001990,1.648,2.289,N,5,2000
62147,001650,14.08,14.24,N,3.8,2000
62144,001650,9.66,9.765,N,4,2000
62148,001640,12.131,13.2,A,2.5,2000
62141,001650,0,8.207,N,5,2000
62154,001640,12.131,13.2,D,2.5,2000
62146,001650,13.05,14.08,N,5,2000
62150,001640,0,7.4,N,5,2000
62140,002010,54.04,54.126,N,1.7,2000
62152,001640,7.916,12.131,N,3,2000
62155,001640,13.2,14.65,D,3,2000
62167,002005,13.325,16.65,N,5,2000
62176,001990,50.2,51.672,N,3,2000
62178,001990,53.99,56.488,N,4.8,2000
62163,001990,11.621,15.117,N,2.4,2000
62165,002005,12.325,13.075,N,5,2000
62177,001990,51.672,53.99,N,4.8,2000
62173,015912,47,47.303,N,5,2000
62166,002005,13.075,13.325,N,5,2000
62164,002005,12,12.325,N,4,2000
62162,002005,11.233,11.98,N,4.5,2000
62161,001990,6.37,11.621,N,2.4,2000
62175,001990,47.46,50.2,N,4.7,2000
62171,002005,17.994,18.004,N,5,2000
62169,002005,16.65,17.86,N,4,2000
62170,002005,17.86,17.994,N,4.5,2000
62160,001990,3.838,6.37,N,1.8,2000
62168,001990,15.117,15.818,N,2.6,2000
62179,001990,56.488,57.179,N,4.7,2000
62174,001990,47.303,47.46,N,5,2000
62172,015912,44.645,47,N,5,2000
62198,001990,126,130.056,N,5,2000
62194,001990,115.106,115.471,N,2.5,2000
62189,001990,94.85,97.219,N,2.1,2000
62197,001990,122.9,126,N,5,2000
62192,001990,108.152,114.234,N,2.5,2000
62193,001990,114.234,115.106,N,2.5,2000
62186,001990,82.06,84.389,N,2.8,2000
62183,001990,66.7,72.505,N,5,2000
62196,001990,116,122.9,N,5,2000
62190,001990,97.219,101.89,N,2.1,2000
62184,001990,72.505,80.699,N,4.7,2000
62182,001990,64.656,66.7,N,4,2000
62181,001990,63.27,64.656,N,2.4,2000
62187,001990,84.389,90.726,N,2.4,2000
62185,001990,80.699,82,N,3.9,2000
62191,001990,101.89,108.152,N,2.3,2000
62199,001990,130.056,131.399,N,5,2000
62188,001990,90.726,94.85,N,5,2000
62195,001990,115.471,116,N,5,2000
62180,007995,57.179,62.77,N,4.5,2000
62212,001620,0.45,1.295,N,3.8,2000
62205,001990,145.57,145.647,N,5,2000
62201,001990,142.796,142.974,N,5,2000
62214,001620,8.678,12.155,N,3.5,2000
62215,001620,12.155,19.654,N,2.8,2000
62217,001620,22.478,28.63,N,2.4,2000
62209,001990,149.997,153.425,N,5,2000
62203,001990,143.921,144.117,N,5,2000
62200,001990,131.399,142.796,N,5,2000
62213,001620,1.295,8.678,N,2.3,2000
62202,001990,142.974,143.921,N,5,2000
62206,001990,145.647,147.021,N,5,2000
62218,001620,28.63,37.23,N,2.1,2000
62211,001620,0,0.45,N,3.8,2000
62207,001990,147.021,147.307,N,5,2000
62210,001990,153.425,156.052,N,5,2000
62216,001620,19.654,22.478,N,2.3,2000
62208,001990,147.307,149.997,N,5,2000
62219,001810,0,2.76,N,5,2000
62204,001990,144.117,145.57,N,4.8,2000
62235,001940,30.357,30.819,N,1.2,2000
62231,001940,19.9,21.05,N,1.2,2000
62220,001810,2.76,2.861,N,4,2000
62238,002150,1.442,1.821,N,4,2000
62232,001940,21.05,23.788,N,1.3,2000
62230,001940,18.036,19.9,N,1,2000
62221,001830,0,5.51,N,1.5,2000
62233,001940,23.788,26.925,N,0,2000
62236,002530,0,0.99,N,2.8,2000
62227,001940,15.117,15.348,N,1.9,2000
62239,002150,1.821,1.837,N,1.3,2000
62223,001940,0.02,0.308,N,4.5,2000
62224,001940,0.308,6.453,N,4.5,2000
62225,001940,6.453,13.618,N,4.5,2000
62234,001940,26.925,30.357,N,1.5,2000
62226,001940,13.618,15.117,N,4.8,2000
62229,001940,15.886,18.036,N,1.2,2000
62237,002180,0,8.948,N,2.4,2000
62222,002390,0,0.74,N,4.5,2000
62228,001940,15.41,15.886,N,1.5,2000
62249,001980,13.32,21.365,N,5,2000
62256,002210,4.648,5.068,N,4.5,2000
62245,002000,67.86,68.026,N,3,2000
62244,002000,67.86,68.026,N,2.4,2000
62254,016297,0.01,0.05,N,4,2000
62243,002150,9.218,9.278,N,2.4,2000
62259,002210,6.888,7.307,N,3.8,2000
62250,001980,21.365,28.2,N,5,2000
62241,002150,2.52,7.2,N,1.3,2000
62248,001980,7.08,13.32,N,5,2000
62252,001980,28.501,28.79,N,1.3,2000
62247,001980,6.02,7.08,N,5,2000
62246,001980,0.06,6.02,N,5,2000
62257,002210,5.155,6.116,N,4.5,2000
62242,002150,7.2,9.218,N,5,2000
62255,002210,0.05,4.648,N,4.5,2000
62253,002030,0,1.989,N,4.2,2000
62258,002210,6.116,6.888,N,4.5,2000
62251,001980,28.2,28.501,N,1,2000
62240,002150,1.837,2.52,N,5,2000
62267,002230,92.688,93.459,N,2.5,2000
62274,002230,114.316,115.526,N,5,2000
62265,002230,80.946,86.794,N,2.5,2000
62272,002230,110.95,112.791,N,4.5,2000
62271,002230,110.789,110.95,N,5,2000
62268,002230,93.459,102.13,N,2.8,2000
62260,002210,7.307,7.835,N,3.5,2000
62264,002230,74.055,80.946,N,2.7,2000
62276,002230,115.89,116.04,N,5,2000
62278,002230,116.386,116.688,N,3.5,2000
62263,002230,73.659,74.055,N,2.4,2000
62269,002230,102.13,107.24,N,5,2000
62262,002230,126.3,126.782,A,3.6,2000
62273,002230,112.791,114.316,N,5,2000
62270,002230,107.24,110.789,N,5,2000
62279,002230,116.688,116.967,N,4.5,2000
62261,007630,0,0.129,N,4.5,2000
62277,002230,116.04,116.386,N,5,2000
62266,002230,86.794,92.688,N,3.3,2000
62275,002230,115.526,115.89,N,5,2000
62298,002230,162.9,168.039,N,4.5,2000
62283,002230,123.15,126.3,N,5,2000
62291,002230,129.869,136.59,N,4.6,2000
62292,002230,136.59,137.575,N,4.6,2000
62289,002230,128.535,129.239,N,3,2000
62293,002230,137.575,143.014,N,4.6,2000
62290,002230,129.239,129.869,N,4,2000
62286,002230,127.778,128.219,N,3.9,2000
62287,002230,128.219,128.368,N,3,2000
62294,002230,143.014,148.26,N,5,2000
62297,002230,157.93,162.9,N,4,2000
62288,002230,128.368,128.535,N,3.8,2000
62295,002230,148.26,152.85,N,4.4,2000
62296,002230,152.85,157.93,N,3.9,2000
62282,002230,121.65,123.15,N,1.8,2000
62284,002230,126.782,127.4,N,2.9,2000
62285,002230,127.4,127.778,N,3.7,2000
62280,002230,116.967,119.68,N,4.5,2000
62299,002230,168.039,172.64,N,4.3,2000
62281,002230,119.68,121.65,N,2,2000
62310,002230,217.186,222.637,N,5,2000
62301,002230,176.457,178.112,N,2.3,2000
62311,002230,222.637,226.951,N,5,2000
62305,002230,189.98,195.08,N,4.5,2000
62312,002230,226.951,232.456,N,4.5,2000
62308,002230,209.138,214.4,N,5,2000
62319,002300,0,1.1,N,5,2000
62307,002230,202.476,209.138,N,5,2000
62303,002230,182.875,185.125,N,2.5,2000
62300,002230,172.64,176.457,N,4.3,2000
62304,002230,185.125,189.98,N,4.5,2000
62306,002230,195.08,202.476,N,4.8,2000
62316,002230,126.3,126.782,D,3.6,2000
62302,002230,178.112,182.875,N,3.5,2000
62318,002231,0.338,3.599,N,2.5,2000
62314,002230,236.196,240.29,N,4.5,2000
62309,002230,214.4,217.186,N,5,2000
62317,002231,0,0.338,N,3,2000
62315,002230,240.29,244.325,N,4,2000
62313,002230,232.456,236.196,N,4.5,2000
62332,002190,19.775,26,N,5,2000
62339,002190,61.326,63,N,5,2000
62335,002190,36.75,42,N,5,2000
62322,002300,8.99,14,N,5,2000
62337,002190,52,55,N,5,2000
62330,002190,12,16,N,5,2000
62334,002190,29.158,36.75,N,5,2000
62336,002190,42,52,N,5,2000
62331,002190,16,19.775,N,5,2000
62328,002190,0,8,N,5,2000
62321,002300,7.495,8.99,N,4,2000
62327,002300,27.296,30.676,N,5,2000
62323,002300,14,18.87,N,5,2000
62320,002300,1.1,7.495,N,4.5,2000
62324,002300,18.87,22.022,N,5,2000
62325,002300,22.284,22.86,N,5,2000
62338,002190,55,61.326,N,5,2000
62326,002300,22.86,27.296,N,5,2000
62329,002190,8,12,N,5,2000
62333,002190,26,29.158,N,5,2000
62342,002190,82.68,82.9,N,5,2000
62348,002310,7.888,15.166,N,5,2000
62341,002190,67,76.004,N,5,2000
62340,002190,63,67,N,5,2000
62359,001790,68.767,69.134,N,1.9,2000
62345,002190,94.664,98.64,N,5,2000
62350,002310,21.232,26.048,N,4.6,2000
62355,002520,0,4.592,N,3,2000
62352,002310,29.5,32.86,N,5,2000
62347,002310,4.89,7.888,N,4.6,2000
62353,002310,32.86,33.978,N,5,2000
62358,001790,67.03,68.767,N,1.7,2000
62343,002190,82.9,90.5,N,5,2000
62349,002310,15.166,21.232,N,4.7,2000
62354,002311,0,0.337,N,2.6,2000
62346,002310,0,4.89,N,4,2000
62344,002190,90.5,94.664,N,5,2000
62357,001790,60.628,67.03,N,5,2000
62356,002520,4.592,9.133,N,3,2000
62351,002310,26.048,29.5,N,5,2000
62360,001790,69.134,75.793,N,1.3,2000
62364,001880,2.723,11.686,N,5,2000
62369,006780,0.511,2.093,N,3,2000
62362,001790,82.328,89.292,N,1.8,2000
62365,006780,0,0.075,N,4.3,2000
